CustomerKey,GeographyKey,CustomerAlternateKey,Title,First Name,Middle Name,Last Name,Name Style,Birth Date,Marital Status,Suffix,Gender,Email Address,Yearly Income,Total Children,Number Children At Home,English Education,Spanish Education,French Education,English Occupation,Spanish Occupation,French Occupation,House Owner Flag,Number Cars Owned,Address Line 1,Address Line 2,Phone,Date First Purchase,Commute Distance,Full Name,Customer Age,Age,Age Breakdown,Date of Most Recent Purchase,Customer Lifetime,Customer Status
19355,276,"AW00019355","","Danny","","Munoz",False,1977-02-08 00:00:00.000,"S","","M","danny8@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"4592 Hill Drive","","1 (11) 500 555-0169",2008-02-26 00:00:00.000,"2-5 Miles","Danny Munoz",45,45,"45-54",2008-02-26 00:00:00.000,0,"Active"
19372,221,"AW00019372","","Cassidy","","Long",False,1976-06-18 00:00:00.000,"S","","F","cassidy10@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",1,1,"14, rue Philibert-Delorme","","1 (11) 500 555-0199",2008-02-26 00:00:00.000,"2-5 Miles","Cassidy Long",46,46,"45-54",2008-02-26 00:00:00.000,0,"Active"
19375,170,"AW00019375","","Omar","","Anand",False,1975-11-28 00:00:00.000,"S","","M","omar43@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"Postfach 77 06 06","","1 (11) 500 555-0167",2007-10-18 00:00:00.000,"1-2 Miles","Omar Anand",47,46,"45-54",2007-10-18 00:00:00.000,0,"Active"
19523,250,"AW00019523","","Brittney","","Holt",False,1978-02-23 00:00:00.000,"S","","F","brittney4@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"7923 Prospect St.","","1 (11) 500 555-0118",2007-11-18 00:00:00.000,"2-5 Miles","Brittney Holt",44,44,"35-44",2007-11-18 00:00:00.000,0,"Active"
19524,224,"AW00019524","","Denise","","Malhotra",False,1978-02-03 00:00:00.000,"S","","F","denise7@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"2, boulevard du Montparnasse","","1 (11) 500 555-0119",2007-12-27 00:00:00.000,"1-2 Miles","Denise Malhotra",44,44,"35-44",2007-12-27 00:00:00.000,0,"Active"
20044,207,"AW00020044","","Jillian","","Rana",False,1973-04-25 00:00:00.000,"S","","F","jillian12@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"88, allée des Princes","","1 (11) 500 555-0151",2007-12-13 00:00:00.000,"2-5 Miles","Jillian Rana",49,49,"45-54",2007-12-13 00:00:00.000,0,"Active"
20048,232,"AW00020048","","Virginia","","Srini",False,1972-07-05 00:00:00.000,"S","","F","virginia10@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"1926 Fish Dr.","","1 (11) 500 555-0121",2005-08-05 00:00:00.000,"1-2 Miles","Virginia Srini",50,50,"45-54",2008-01-29 00:00:00.000,29,"Active"
20179,271,"AW00020179","","Denise","","Patel",False,1978-10-03 00:00:00.000,"S","","F","denise5@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"3518 Black Pine Lane","","1 (11) 500 555-0194",2007-12-03 00:00:00.000,"1-2 Miles","Denise Patel",44,43,"35-44",2007-12-03 00:00:00.000,0,"Active"
20718,234,"AW00020718","","Ricky","","Ruiz",False,1972-12-24 00:00:00.000,"S","","M","ricky2@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",1,1,"7304 Mt. Palomar Pl.","","1 (11) 500 555-0158",2006-08-27 00:00:00.000,"2-5 Miles","Ricky Ruiz",50,49,"45-54",2008-05-03 00:00:00.000,21,"Active"
20719,135,"AW00020719","","Lawrence","","Alvarez",False,1972-08-20 00:00:00.000,"S","","M","lawrence2@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"Am Karlshof 2462","","1 (11) 500 555-0145",2006-11-21 00:00:00.000,"1-2 Miles","Lawrence Alvarez",50,49,"45-54",2007-11-22 00:00:00.000,12,"Active"
20726,126,"AW00020726","","Beth","","Romero",False,1971-08-18 00:00:00.000,"S","","F","beth11@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"Auf den Kuhlen Straße 7","","1 (11) 500 555-0191",2006-12-16 00:00:00.000,"2-5 Miles","Beth Romero",51,50,"45-54",2007-12-03 00:00:00.000,12,"Active"
20939,117,"AW00020939","","Joshua","","Johnson",False,1976-09-04 00:00:00.000,"S","","M","joshua3@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"Marienplatz 36531","","1 (11) 500 555-0191",2008-05-20 00:00:00.000,"1-2 Miles","Joshua Johnson",46,45,"45-54",2008-05-20 00:00:00.000,0,"Active"
20940,215,"AW00020940","","Jillian","","Rodriguez",False,1976-08-28 00:00:00.000,"S","","F","jillian20@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"1005, rue des Bouchers","","1 (11) 500 555-0191",2007-08-16 00:00:00.000,"1-2 Miles","Jillian Rodriguez",46,45,"45-54",2007-08-16 00:00:00.000,0,"Active"
20944,207,"AW00020944","","Rebecca","","Hernandez",False,1976-05-25 00:00:00.000,"S","","F","rebecca19@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"21, rue Saint Denis","","1 (11) 500 555-0186",2007-08-10 00:00:00.000,"5-10 Miles","Rebecca Hernandez",46,46,"45-54",2007-08-10 00:00:00.000,0,"Active"
21119,207,"AW00021119","","Edward","","Campbell",False,1976-01-22 00:00:00.000,"S","","M","edward18@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"31, cours Mirabeau","","1 (11) 500 555-0174",2008-03-30 00:00:00.000,"5-10 Miles","Edward Campbell",46,46,"45-54",2008-03-30 00:00:00.000,0,"Active"
22311,277,"AW00022311","","Bruce","","Sara",False,1972-07-04 00:00:00.000,"S","","M","bruce9@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"5237 Babel Lane","","1 (11) 500 555-0144",2008-01-16 00:00:00.000,"1-2 Miles","Bruce Sara",50,50,"45-54",2008-01-16 00:00:00.000,0,"Active"
22322,220,"AW00022322","","Roger","","Zhao",False,1971-11-15 00:00:00.000,"S","","M","roger15@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",1,1,"67, avenue de l´ Union Centrale","","1 (11) 500 555-0114",2007-11-04 00:00:00.000,"2-5 Miles","Roger Zhao",51,50,"45-54",2007-11-04 00:00:00.000,0,"Active"
22528,233,"AW00022528","","Jaime","","Blanco",False,1976-02-08 00:00:00.000,"S","","F","jaime17@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",1,1,"6728 Palisade Court","","1 (11) 500 555-0112",2008-02-09 00:00:00.000,"2-5 Miles","Jaime Blanco",46,46,"45-54",2008-02-09 00:00:00.000,0,"Active"
22530,264,"AW00022530","","Kelli","","Jai",False,1975-03-28 00:00:00.000,"S","","F","kelli34@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"5448 Nulty Drive","","1 (11) 500 555-0147",2008-03-27 00:00:00.000,"2-5 Miles","Kelli Jai",47,47,"45-54",2008-03-27 00:00:00.000,0,"Active"
22696,191,"AW00022696","","Kari","","Vazquez",False,1977-07-08 00:00:00.000,"S","","F","kari35@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",1,1,"808, quai de Grenelle","","1 (11) 500 555-0162",2008-05-18 00:00:00.000,"2-5 Miles","Kari Vazquez",45,45,"45-54",2008-05-18 00:00:00.000,0,"Active"
22701,168,"AW00022701","","Anne","","Navarro",False,1975-04-06 00:00:00.000,"S","","F","anne11@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"Parise Straße 4552","","1 (11) 500 555-0185",2008-01-05 00:00:00.000,"5-10 Miles","Anne Navarro",47,47,"45-54",2008-01-05 00:00:00.000,0,"Active"
23218,121,"AW00023218","","Alisha","","Gao",False,1978-05-25 00:00:00.000,"S","","F","alisha15@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",1,1,"Hüttenstr 1295","","1 (11) 500 555-0172",2008-06-17 00:00:00.000,"2-5 Miles","Alisha Gao",44,44,"35-44",2008-06-17 00:00:00.000,0,"Active"
23227,207,"AW00023227","","Anne","","Alonso",False,1972-12-23 00:00:00.000,"S","","F","anne9@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"8022, rue Lauriston","","1 (11) 500 555-0144",2008-04-02 00:00:00.000,"2-5 Miles","Anne Alonso",50,49,"45-54",2008-04-02 00:00:00.000,0,"Active"
23232,252,"AW00023232","","Frank","","Serrano",False,1971-02-16 00:00:00.000,"S","","M","frank24@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"6745 Salem St","","1 (11) 500 555-0155",2007-10-08 00:00:00.000,"2-5 Miles","Frank Serrano",51,51,"45-54",2007-10-08 00:00:00.000,0,"Active"
23749,204,"AW00023749","","Brandi","","Ashe",False,1978-05-10 00:00:00.000,"S","","F","brandi5@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"38, rue de l´Esplanade","","1 (11) 500 555-0111",2008-03-22 00:00:00.000,"1-2 Miles","Brandi Ashe",44,44,"35-44",2008-03-22 00:00:00.000,0,"Active"
23948,234,"AW00023948","","Katelyn","","Rivera",False,1976-02-27 00:00:00.000,"S","","F","katelyn16@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",1,1,"1030 Ambush Dr.","","1 (11) 500 555-0163",2008-05-18 00:00:00.000,"2-5 Miles","Katelyn Rivera",46,46,"45-54",2008-05-18 00:00:00.000,0,"Active"
24111,221,"AW00024111","","Cameron","","Long",False,1978-01-15 00:00:00.000,"S","","M","cameron4@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"77, avenue du Président-Kennedy","","1 (11) 500 555-0161",2008-02-16 00:00:00.000,"2-5 Miles","Cameron Long",44,44,"35-44",2008-02-16 00:00:00.000,0,"Active"
24123,221,"AW00024123","","Heather","","Hu",False,1976-05-03 00:00:00.000,"S","","F","heather19@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"77, quai de l´ Iton","","1 (11) 500 555-0193",2008-01-08 00:00:00.000,"1-2 Miles","Heather Hu",46,46,"45-54",2008-01-08 00:00:00.000,0,"Active"
24125,204,"AW00024125","","Tiffany","","Xu",False,1976-05-20 00:00:00.000,"S","","F","tiffany12@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"8868, avenue de Villiers","","1 (11) 500 555-0126",2008-04-21 00:00:00.000,"5-10 Miles","Tiffany Xu",46,46,"45-54",2008-04-21 00:00:00.000,0,"Active"
24126,213,"AW00024126","","Pedro","","Mehta",False,1976-12-04 00:00:00.000,"S","","M","pedro14@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"24, avenue du Port","","1 (11) 500 555-0116",2008-02-19 00:00:00.000,"2-5 Miles","Pedro Mehta",46,45,"45-54",2008-02-19 00:00:00.000,0,"Active"
24694,126,"AW00024694","","Theodore","","Carlson",False,1978-10-06 00:00:00.000,"S","","M","theodore19@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"Charlottenstr 39878","","1 (11) 500 555-0146",2007-11-09 00:00:00.000,"1-2 Miles","Theodore Carlson",44,43,"35-44",2007-11-09 00:00:00.000,0,"Active"
24700,211,"AW00024700","","Gary","","Alvarez",False,1973-03-28 00:00:00.000,"S","","M","gary15@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"81, route de Marseille","","1 (11) 500 555-0182",2008-04-04 00:00:00.000,"2-5 Miles","Gary Alvarez",49,49,"45-54",2008-04-04 00:00:00.000,0,"Active"
24707,207,"AW00024707","","Shaun","","Pal",False,1972-08-18 00:00:00.000,"S","","M","shaun13@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",1,1,"5, boulevard du Montparnasse","","1 (11) 500 555-0140",2008-04-23 00:00:00.000,"2-5 Miles","Shaun Pal",50,49,"45-54",2008-04-23 00:00:00.000,0,"Active"
25302,176,"AW00025302","","Manuel","","Mehta",False,1978-05-26 00:00:00.000,"S","","M","manuel12@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"Kapellstr 4266","","1 (11) 500 555-0114",2008-06-10 00:00:00.000,"1-2 Miles","Manuel Mehta",44,44,"35-44",2008-06-10 00:00:00.000,0,"Active"
25309,115,"AW00025309","","Karen","","Zhou",False,1972-05-26 00:00:00.000,"S","","F","karen18@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",1,1,"Parkstr 51","","1 (11) 500 555-0168",2008-05-28 00:00:00.000,"2-5 Miles","Karen Zhou",50,50,"45-54",2008-05-28 00:00:00.000,0,"Active"
25512,234,"AW00025512","","Devin","","Clark",False,1976-08-24 00:00:00.000,"S","","M","devin18@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"3689 Sun Tree Lane","","1 (11) 500 555-0177",2007-09-16 00:00:00.000,"2-5 Miles","Devin Clark",46,45,"45-54",2007-09-16 00:00:00.000,0,"Active"
25514,207,"AW00025514","","Dominic","","Martinez",False,1976-07-12 00:00:00.000,"S","","M","dominic18@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"14, rue Descartes","","1 (11) 500 555-0179",2007-12-17 00:00:00.000,"2-5 Miles","Dominic Martinez",46,46,"45-54",2007-12-17 00:00:00.000,0,"Active"
25515,226,"AW00025515","","Tara","","Deng",False,1976-12-05 00:00:00.000,"S","","F","tara1@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"22bis, boulevard Saint Germain","","1 (11) 500 555-0179",2008-05-12 00:00:00.000,"5-10 Miles","Tara Deng",46,45,"45-54",2008-05-12 00:00:00.000,0,"Active"
25517,184,"AW00025517","","Christina","","Cook",False,1976-06-17 00:00:00.000,"S","","F","christina20@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"21, rue de Maubeuge","","1 (11) 500 555-0147",2008-04-12 00:00:00.000,"1-2 Miles","Christina Cook",46,46,"45-54",2008-04-12 00:00:00.000,0,"Active"
25518,200,"AW00025518","","Oscar","","Lu",False,1976-10-05 00:00:00.000,"S","","M","oscar1@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"99, quai de l´ Iton","","1 (11) 500 555-0180",2008-02-28 00:00:00.000,"5-10 Miles","Oscar Lu",46,45,"45-54",2008-02-28 00:00:00.000,0,"Active"
25652,215,"AW00025652","","Rachael","","Sara",False,1978-06-27 00:00:00.000,"S","","F","rachael10@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"70, allée des Princes","","1 (11) 500 555-0151",2008-03-05 00:00:00.000,"1-2 Miles","Rachael Sara",44,44,"35-44",2008-03-05 00:00:00.000,0,"Active"
25653,118,"AW00025653","","Alan","","Gao",False,1977-09-20 00:00:00.000,"S","","M","alan18@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"Am Kreuz 4944","","1 (11) 500 555-0125",2007-11-15 00:00:00.000,"1-2 Miles","Alan Gao",45,44,"35-44",2007-11-15 00:00:00.000,0,"Active"
25665,226,"AW00025665","","Theresa","","Romero",False,1977-10-05 00:00:00.000,"S","","F","theresa6@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"8787, avenue de l´ Union Centrale","","1 (11) 500 555-0155",2007-10-31 00:00:00.000,"1-2 Miles","Theresa Romero",45,44,"35-44",2007-10-31 00:00:00.000,0,"Active"
26222,257,"AW00026222","","Carolyn","","Madan",False,1972-08-02 00:00:00.000,"S","","F","carolyn7@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"4421 Alderwood Lane","","1 (11) 500 555-0139",2007-10-01 00:00:00.000,"2-5 Miles","Carolyn Madan",50,49,"45-54",2007-10-01 00:00:00.000,0,"Active"
26225,207,"AW00026225","","Sergio","","Srini",False,1972-08-11 00:00:00.000,"S","","M","sergio9@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"826, rue de Berri","","1 (11) 500 555-0114",2007-09-03 00:00:00.000,"2-5 Miles","Sergio Srini",50,49,"45-54",2007-09-03 00:00:00.000,0,"Active"
26230,156,"AW00026230","","Natasha","","Ramos",False,1971-11-01 00:00:00.000,"S","","F","natasha17@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",1,1,"Brunnenstr 678","","1 (11) 500 555-0118",2008-04-11 00:00:00.000,"2-5 Miles","Natasha Ramos",51,50,"45-54",2008-04-11 00:00:00.000,0,"Active"
26863,256,"AW00026863","","Alvin","","Chen",False,1977-11-08 00:00:00.000,"S","","M","alvin3@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"1510 Sharon Dr.","","1 (11) 500 555-0113",2008-07-08 00:00:00.000,"2-5 Miles","Alvin Chen",45,44,"35-44",2008-07-08 00:00:00.000,0,"Active"
26880,128,"AW00026880","","Heather","","Xu",False,1976-02-27 00:00:00.000,"S","","F","heather11@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",1,1,"Rykestr 5","","1 (11) 500 555-0178",2008-02-24 00:00:00.000,"2-5 Miles","Heather Xu",46,46,"45-54",2008-02-24 00:00:00.000,0,"Active"
26883,190,"AW00026883","","Shelby","","Bradley",False,1976-06-27 00:00:00.000,"S","","F","shelby14@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"84, avenue des Ternes","","1 (11) 500 555-0199",2008-05-28 00:00:00.000,"5-10 Miles","Shelby Bradley",46,46,"45-54",2008-05-28 00:00:00.000,0,"Active"
26976,224,"AW00026976","","Erik","","Serrano",False,1978-08-14 00:00:00.000,"S","","M","erik17@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"2646, avenue de l´Europe","","1 (11) 500 555-0122",2008-01-21 00:00:00.000,"1-2 Miles","Erik Serrano",44,43,"35-44",2008-01-21 00:00:00.000,0,"Active"
26977,147,"AW00026977","","Barry","","Madan",False,1978-08-22 00:00:00.000,"S","","M","barry8@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"Conesweg 89","","1 (11) 500 555-0118",2008-01-30 00:00:00.000,"1-2 Miles","Barry Madan",44,43,"35-44",2008-01-30 00:00:00.000,0,"Active"
27006,215,"AW00027006","","Shane","","Madan",False,1971-03-07 00:00:00.000,"S","","M","shane11@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",1,1,"95, avenue des Ternes","","1 (11) 500 555-0173",2008-01-04 00:00:00.000,"2-5 Miles","Shane Madan",51,51,"45-54",2008-01-04 00:00:00.000,0,"Active"
27169,171,"AW00027169","","Louis","","Xu",False,1972-01-09 00:00:00.000,"S","","M","louis22@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",1,1,"Postfach 55 00 00","","1 (11) 500 555-0188",2008-06-05 00:00:00.000,"2-5 Miles","Louis Xu",50,50,"45-54",2008-06-05 00:00:00.000,0,"Active"
27812,202,"AW00027812","","Alison","","Lal",False,1977-05-01 00:00:00.000,"S","","F","alison8@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"6658, avenue de Villiers","","1 (11) 500 555-0177",2008-02-19 00:00:00.000,"1-2 Miles","Alison Lal",45,45,"45-54",2008-02-19 00:00:00.000,0,"Active"
27813,118,"AW00027813","","Roy","","Vance",False,1977-02-02 00:00:00.000,"S","","M","roy4@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"Nonnendamm 22","","1 (11) 500 555-0179",2008-02-19 00:00:00.000,"2-5 Miles","Roy Vance",45,45,"45-54",2008-02-19 00:00:00.000,0,"Active"
28429,187,"AW00028429","","Devin","","Bell",False,1976-07-09 00:00:00.000,"S","","M","devin81@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"6861, rue Villedo","","1 (11) 500 555-0153",2007-11-27 00:00:00.000,"1-2 Miles","Devin Bell",46,46,"45-54",2007-11-27 00:00:00.000,0,"Active"
