CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,TotalChildren,EducationLevel,Occupation,HomeOwner,Annual Income,Full Name,Email Username,Email Domain,Age,BirthYear,IncomeLevel,BirthYear_CC,CurrentAge,Parent,FullName_CC
16886,"Mr.","Aidan","Flores",1954-10-19 00:00:00.000,"M","M","aidan13@adventure-works.com",2,"Partial High School","Skilled Manual","Y",60000,"Mr. Aidan Flores","aidan13","adventure works",64,1954,"Average",1954,68,"Yes","Mr. Aidan Flores"
16887,"Mr.","Cody","Rivera",1954-08-11 00:00:00.000,"M","M","cody8@adventure-works.com",2,"Partial High School","Skilled Manual","Y",60000,"Mr. Cody Rivera","cody8","adventure works",65,1954,"Average",1954,68,"Yes","Mr. Cody Rivera"
16889,"Mr.","Daniel","Rodriguez",1954-09-06 00:00:00.000,"S","M","daniel21@adventure-works.com",3,"Partial High School","Skilled Manual","Y",60000,"Mr. Daniel Rodriguez","daniel21","adventure works",65,1954,"Average",1954,68,"Yes","Mr. Daniel Rodriguez"
16890,"Mr.","Timothy","Reed",1954-03-03 00:00:00.000,"M","M","timothy22@adventure-works.com",3,"Partial High School","Skilled Manual","Y",60000,"Mr. Timothy Reed","timothy22","adventure works",65,1954,"Average",1954,68,"Yes","Mr. Timothy Reed"
16975,"Mr.","Benjamin","Lee",1966-06-10 00:00:00.000,"M","M","benjamin37@adventure-works.com",3,"Bachelors","Skilled Manual","Y",60000,"Mr. Benjamin Lee","benjamin37","adventure works",53,1966,"Average",1966,56,"Yes","Mr. Benjamin Lee"
16992,"Mr.","Lucas","Watson",1964-09-16 00:00:00.000,"S","M","lucas71@adventure-works.com",4,"Bachelors","Skilled Manual","Y",60000,"Mr. Lucas Watson","lucas71","adventure works",55,1964,"Average",1964,58,"Yes","Mr. Lucas Watson"
16993,"Mr.","Russell","Rai",1964-08-18 00:00:00.000,"M","M","russell20@adventure-works.com",4,"Bachelors","Skilled Manual","Y",60000,"Mr. Russell Rai","russell20","adventure works",55,1964,"Average",1964,58,"Yes","Mr. Russell Rai"
17616,"Mr.","Daniel","Weisman",1964-09-16 00:00:00.000,"S","M","daniel4@adventure-works.com",4,"Bachelors","Skilled Manual","N",60000,"Mr. Daniel Weisman","daniel4","adventure works",55,1964,"Average",1964,58,"Yes","Mr. Daniel Weisman"
17618,"Mr.","Ramon","Liu",1964-09-15 00:00:00.000,"M","M","ramon3@adventure-works.com",4,"Bachelors","Skilled Manual","Y",60000,"Mr. Ramon Liu","ramon3","adventure works",55,1964,"Average",1964,58,"Yes","Mr. Ramon Liu"
18602,"Mr.","Patrick","Ramirez",1964-11-18 00:00:00.000,"M","M","patrick13@adventure-works.com",5,"Bachelors","Skilled Manual","Y",60000,"Mr. Patrick Ramirez","patrick13","adventure works",54,1964,"Average",1964,58,"Yes","Mr. Patrick Ramirez"
18605,"Mr.","David","Wright",1964-11-16 00:00:00.000,"S","M","david35@adventure-works.com",4,"Bachelors","Skilled Manual","Y",60000,"Mr. David Wright","david35","adventure works",54,1964,"Average",1964,58,"Yes","Mr. David Wright"
18606,"Mr.","Wyatt","Green",1964-10-25 00:00:00.000,"S","M","wyatt34@adventure-works.com",4,"Bachelors","Skilled Manual","Y",60000,"Mr. Wyatt Green","wyatt34","adventure works",54,1964,"Average",1964,58,"Yes","Mr. Wyatt Green"
18608,"Mr.","Ian","Phillips",1964-04-17 00:00:00.000,"M","M","ian36@adventure-works.com",4,"Bachelors","Skilled Manual","Y",60000,"Mr. Ian Phillips","ian36","adventure works",55,1964,"Average",1964,58,"Yes","Mr. Ian Phillips"
18854,"Mr.","Hunter","Turner",1954-05-25 00:00:00.000,"M","M","hunter34@adventure-works.com",2,"Partial High School","Skilled Manual","N",60000,"Mr. Hunter Turner","hunter34","adventure works",65,1954,"Average",1954,68,"Yes","Mr. Hunter Turner"
18855,"Mr.","Robert","Zhang",1954-05-22 00:00:00.000,"S","M","robert35@adventure-works.com",2,"Partial High School","Skilled Manual","Y",60000,"Mr. Robert Zhang","robert35","adventure works",65,1954,"Average",1954,68,"Yes","Mr. Robert Zhang"
18856,"Mr.","Thomas","Green",1954-03-15 00:00:00.000,"M","M","thomas50@adventure-works.com",2,"Partial High School","Skilled Manual","N",60000,"Mr. Thomas Green","thomas50","adventure works",65,1954,"Average",1954,68,"Yes","Mr. Thomas Green"
18857,"Mr.","Sebastian","Sanders",1954-07-04 00:00:00.000,"M","M","sebastian3@adventure-works.com",2,"Partial High School","Skilled Manual","Y",60000,"Mr. Sebastian Sanders","sebastian3","adventure works",65,1954,"Average",1954,68,"Yes","Mr. Sebastian Sanders"
18858,"Mr.","Miguel","Parker",1954-05-05 00:00:00.000,"S","M","miguel42@adventure-works.com",2,"Partial High School","Skilled Manual","Y",60000,"Mr. Miguel Parker","miguel42","adventure works",65,1954,"Average",1954,68,"Yes","Mr. Miguel Parker"
19151,"Mr.","Ian","Cooper",1964-08-17 00:00:00.000,"S","M","ian75@adventure-works.com",4,"Bachelors","Skilled Manual","Y",60000,"Mr. Ian Cooper","ian75","adventure works",55,1964,"Average",1964,58,"Yes","Mr. Ian Cooper"
19153,"Mr.","Dylan","Griffin",1964-03-25 00:00:00.000,"M","M","dylan20@adventure-works.com",4,"Bachelors","Skilled Manual","Y",60000,"Mr. Dylan Griffin","dylan20","adventure works",55,1964,"Average",1964,58,"Yes","Mr. Dylan Griffin"
19157,"Mr.","Eduardo","Thompson",1964-12-26 00:00:00.000,"S","M","eduardo14@adventure-works.com",4,"Bachelors","Skilled Manual","N",60000,"Mr. Eduardo Thompson","eduardo14","adventure works",54,1964,"Average",1964,58,"Yes","Mr. Eduardo Thompson"
19159,"Mr.","Richard","Gonzalez",1964-05-15 00:00:00.000,"M","M","richard28@adventure-works.com",4,"Bachelors","Skilled Manual","Y",60000,"Mr. Richard Gonzalez","richard28","adventure works",55,1964,"Average",1964,58,"Yes","Mr. Richard Gonzalez"
19716,"Mr.","Logan","Martin",1954-04-26 00:00:00.000,"S","M","logan66@adventure-works.com",3,"Partial High School","Skilled Manual","Y",60000,"Mr. Logan Martin","logan66","adventure works",65,1954,"Average",1954,68,"Yes","Mr. Logan Martin"
19717,"Mr.","Edward","Hill",1954-08-06 00:00:00.000,"S","M","edward5@adventure-works.com",3,"Partial High School","Skilled Manual","Y",60000,"Mr. Edward Hill","edward5","adventure works",65,1954,"Average",1954,68,"Yes","Mr. Edward Hill"
20030,"Mr.","Alexander","Harris",1964-03-21 00:00:00.000,"M","M","alexander17@adventure-works.com",4,"Bachelors","Skilled Manual","Y",60000,"Mr. Alexander Harris","alexander17","adventure works",55,1964,"Average",1964,58,"Yes","Mr. Alexander Harris"
20031,"Mr.","Devin","James",1964-05-11 00:00:00.000,"S","M","devin61@adventure-works.com",4,"Bachelors","Skilled Manual","Y",60000,"Mr. Devin James","devin61","adventure works",55,1964,"Average",1964,58,"Yes","Mr. Devin James"
20032,"Mr.","Marcus","Walker",1964-03-11 00:00:00.000,"S","M","marcus24@adventure-works.com",4,"Bachelors","Skilled Manual","Y",60000,"Mr. Marcus Walker","marcus24","adventure works",55,1964,"Average",1964,58,"Yes","Mr. Marcus Walker"
20374,"Mr.","Fernando","Adams",1954-06-15 00:00:00.000,"M","M","fernando31@adventure-works.com",2,"Partial High School","Skilled Manual","N",60000,"Mr. Fernando Adams","fernando31","adventure works",65,1954,"Average",1954,68,"Yes","Mr. Fernando Adams"
20676,"Mr.","Carlos","Parker",1966-09-21 00:00:00.000,"M","M","carlos25@adventure-works.com",3,"Bachelors","Skilled Manual","Y",60000,"Mr. Carlos Parker","carlos25","adventure works",53,1966,"Average",1966,56,"Yes","Mr. Carlos Parker"
20694,"Mr.","Daniel","Anderson",1964-04-12 00:00:00.000,"M","M","daniel7@adventure-works.com",4,"Bachelors","Skilled Manual","Y",60000,"Mr. Daniel Anderson","daniel7","adventure works",55,1964,"Average",1964,58,"Yes","Mr. Daniel Anderson"
20695,"Mr.","Joshua","Brown",1964-02-08 00:00:00.000,"M","M","joshua6@adventure-works.com",4,"Bachelors","Skilled Manual","Y",60000,"Mr. Joshua Brown","joshua6","adventure works",55,1964,"Average",1964,58,"Yes","Mr. Joshua Brown"
20696,"Mr.","Ethan","Gonzales",1964-06-21 00:00:00.000,"M","M","ethan13@adventure-works.com",4,"Bachelors","Skilled Manual","N",60000,"Mr. Ethan Gonzales","ethan13","adventure works",55,1964,"Average",1964,58,"Yes","Mr. Ethan Gonzales"
20698,"Mr.","Darren","Chandra",1964-03-19 00:00:00.000,"M","M","darren4@adventure-works.com",4,"Bachelors","Skilled Manual","Y",60000,"Mr. Darren Chandra","darren4","adventure works",55,1964,"Average",1964,58,"Yes","Mr. Darren Chandra"
20699,"Mr.","Hunter","Wang",1964-02-13 00:00:00.000,"S","M","hunter19@adventure-works.com",4,"Bachelors","Skilled Manual","N",60000,"Mr. Hunter Wang","hunter19","adventure works",55,1964,"Average",1964,58,"Yes","Mr. Hunter Wang"
20700,"Mr.","Marcus","Scott",1964-08-02 00:00:00.000,"M","M","marcus32@adventure-works.com",4,"Bachelors","Skilled Manual","Y",60000,"Mr. Marcus Scott","marcus32","adventure works",55,1964,"Average",1964,58,"Yes","Mr. Marcus Scott"
21329,"Mr.","Wyatt","Brown",1954-01-02 00:00:00.000,"M","M","wyatt4@adventure-works.com",2,"Partial High School","Skilled Manual","Y",60000,"Mr. Wyatt Brown","wyatt4","adventure works",65,1954,"Average",1954,68,"Yes","Mr. Wyatt Brown"
21331,"Mr.","Timothy","James",1954-03-10 00:00:00.000,"S","M","timothy9@adventure-works.com",2,"Partial High School","Skilled Manual","Y",60000,"Mr. Timothy James","timothy9","adventure works",65,1954,"Average",1954,68,"Yes","Mr. Timothy James"
21639,"Mr.","Anthony","Wilson",1964-03-26 00:00:00.000,"M","M","anthony16@adventure-works.com",4,"Bachelors","Skilled Manual","Y",60000,"Mr. Anthony Wilson","anthony16","adventure works",55,1964,"Average",1964,58,"Yes","Mr. Anthony Wilson"
21640,"Mr.","Charles","Cooper",1964-04-07 00:00:00.000,"M","M","charles57@adventure-works.com",5,"Bachelors","Skilled Manual","N",60000,"Mr. Charles Cooper","charles57","adventure works",55,1964,"Average",1964,58,"Yes","Mr. Charles Cooper"
21643,"Mr.","Wyatt","Diaz",1964-08-15 00:00:00.000,"M","M","wyatt50@adventure-works.com",4,"Bachelors","Skilled Manual","Y",60000,"Mr. Wyatt Diaz","wyatt50","adventure works",55,1964,"Average",1964,58,"Yes","Mr. Wyatt Diaz"
21645,"Mr.","Spencer","Alexander",1964-08-07 00:00:00.000,"M","M","spencer21@adventure-works.com",4,"Bachelors","Skilled Manual","Y",60000,"Mr. Spencer Alexander","spencer21","adventure works",55,1964,"Average",1964,58,"Yes","Mr. Spencer Alexander"
22109,"Mr.","Jonathan","Mitchell",1954-02-02 00:00:00.000,"M","M","jonathan40@adventure-works.com",2,"Partial High School","Skilled Manual","N",60000,"Mr. Jonathan Mitchell","jonathan40","adventure works",65,1954,"Average",1954,68,"Yes","Mr. Jonathan Mitchell"
22110,"Mr.","Eduardo","King",1954-08-08 00:00:00.000,"M","M","eduardo27@adventure-works.com",2,"Partial High School","Skilled Manual","Y",60000,"Mr. Eduardo King","eduardo27","adventure works",65,1954,"Average",1954,68,"Yes","Mr. Eduardo King"
22263,"Mr.","Patrick","Blue",1966-05-27 00:00:00.000,"M","M","patrick19@adventure-works.com",3,"Bachelors","Skilled Manual","Y",60000,"Mr. Patrick Blue","patrick19","adventure works",53,1966,"Average",1966,56,"Yes","Mr. Patrick Blue"
22283,"Mr.","Eduardo","Davis",1964-07-05 00:00:00.000,"S","M","eduardo4@adventure-works.com",4,"Bachelors","Skilled Manual","Y",60000,"Mr. Eduardo Davis","eduardo4","adventure works",55,1964,"Average",1964,58,"Yes","Mr. Eduardo Davis"
22286,"Mr.","Gabriel","Hughes",1964-08-12 00:00:00.000,"M","M","gabriel8@adventure-works.com",5,"Bachelors","Skilled Manual","Y",60000,"Mr. Gabriel Hughes","gabriel8","adventure works",55,1964,"Average",1964,58,"Yes","Mr. Gabriel Hughes"
22289,"Mr.","Thomas","Long",1964-05-14 00:00:00.000,"M","M","thomas11@adventure-works.com",4,"Bachelors","Skilled Manual","Y",60000,"Mr. Thomas Long","thomas11","adventure works",55,1964,"Average",1964,58,"Yes","Mr. Thomas Long"
23179,"Mr.","Jordan","Phillips",1966-02-22 00:00:00.000,"M","M","jordan60@adventure-works.com",2,"Bachelors","Skilled Manual","Y",60000,"Mr. Jordan Phillips","jordan60","adventure works",53,1966,"Average",1966,56,"Yes","Mr. Jordan Phillips"
23207,"Mr.","Dalton","Baker",1964-07-13 00:00:00.000,"M","M","dalton32@adventure-works.com",4,"Bachelors","Skilled Manual","Y",60000,"Mr. Dalton Baker","dalton32","adventure works",55,1964,"Average",1964,58,"Yes","Mr. Dalton Baker"
23209,"Mr.","Lucas","Lewis",1964-06-04 00:00:00.000,"S","M","lucas35@adventure-works.com",4,"Bachelors","Skilled Manual","Y",60000,"Mr. Lucas Lewis","lucas35","adventure works",55,1964,"Average",1964,58,"Yes","Mr. Lucas Lewis"
23366,"Mr.","Fernando","Campbell",1964-02-24 00:00:00.000,"S","M","fernando40@adventure-works.com",4,"Bachelors","Skilled Manual","N",60000,"Mr. Fernando Campbell","fernando40","adventure works",55,1964,"Average",1964,58,"Yes","Mr. Fernando Campbell"
23846,"Mr.","Aidan","Diaz",1969-06-20 00:00:00.000,"M","M","aidan23@adventure-works.com",2,"Bachelors","Skilled Manual","Y",60000,"Mr. Aidan Diaz","aidan23","adventure works",50,1969,"Average",1969,53,"Yes","Mr. Aidan Diaz"
23847,"Mr.","Chad","Sharma",1969-03-01 00:00:00.000,"S","M","chad11@adventure-works.com",2,"Bachelors","Skilled Manual","N",60000,"Mr. Chad Sharma","chad11","adventure works",50,1969,"Average",1969,53,"Yes","Mr. Chad Sharma"
23875,"Mr.","Sean","Green",1966-05-20 00:00:00.000,"M","M","sean48@adventure-works.com",3,"Bachelors","Skilled Manual","Y",60000,"Mr. Sean Green","sean48","adventure works",53,1966,"Average",1966,56,"Yes","Mr. Sean Green"
24325,"Mr.","Jason","Perry",1964-12-15 00:00:00.000,"M","M","jason5@adventure-works.com",4,"Bachelors","Skilled Manual","N",60000,"Mr. Jason Perry","jason5","adventure works",54,1964,"Average",1964,58,"Yes","Mr. Jason Perry"
24326,"Mr.","Adam","Bryant",1964-10-16 00:00:00.000,"M","M","adam15@adventure-works.com",4,"Bachelors","Skilled Manual","Y",60000,"Mr. Adam Bryant","adam15","adventure works",54,1964,"Average",1964,58,"Yes","Mr. Adam Bryant"
24327,"Mr.","Evan","Rogers",1964-10-08 00:00:00.000,"M","M","evan20@adventure-works.com",4,"Bachelors","Skilled Manual","Y",60000,"Mr. Evan Rogers","evan20","adventure works",55,1964,"Average",1964,58,"Yes","Mr. Evan Rogers"
24432,"Mr.","Dalton","Reed",1954-06-13 00:00:00.000,"M","M","dalton92@adventure-works.com",2,"Partial High School","Skilled Manual","Y",60000,"Mr. Dalton Reed","dalton92","adventure works",65,1954,"Average",1954,68,"Yes","Mr. Dalton Reed"
24794,"Mr.","Cody","Sanchez",1969-10-03 00:00:00.000,"M","M","cody17@adventure-works.com",1,"Bachelors","Skilled Manual","Y",60000,"Mr. Cody Sanchez","cody17","adventure works",50,1969,"Average",1969,53,"Yes","Mr. Cody Sanchez"
24797,"Mr.","Dylan","Flores",1969-11-05 00:00:00.000,"S","M","dylan11@adventure-works.com",2,"Bachelors","Skilled Manual","N",60000,"Mr. Dylan Flores","dylan11","adventure works",49,1969,"Average",1969,53,"Yes","Mr. Dylan Flores"
24798,"Mr.","Lawrence","Moreno",1969-05-27 00:00:00.000,"S","M","lawrence4@adventure-works.com",2,"Bachelors","Skilled Manual","Y",60000,"Mr. Lawrence Moreno","lawrence4","adventure works",50,1969,"Average",1969,53,"Yes","Mr. Lawrence Moreno"
24799,"Mr.","Byron","Sanz",1969-11-05 00:00:00.000,"S","M","byron14@adventure-works.com",2,"Bachelors","Skilled Manual","Y",60000,"Mr. Byron Sanz","byron14","adventure works",49,1969,"Average",1969,53,"Yes","Mr. Byron Sanz"
24996,"Mr.","Dylan","Miller",1953-03-07 00:00:00.000,"M","M","dylan33@adventure-works.com",3,"Partial High School","Skilled Manual","Y",60000,"Mr. Dylan Miller","dylan33","adventure works",66,1953,"Average",1953,69,"Yes","Mr. Dylan Miller"
24997,"Mr.","Melvin","Kumar",1953-10-01 00:00:00.000,"S","M","melvin8@adventure-works.com",3,"Partial High School","Skilled Manual","Y",60000,"Mr. Melvin Kumar","melvin8","adventure works",66,1953,"Average",1953,69,"Yes","Mr. Melvin Kumar"
25068,"Mr.","Robert","Shan",1964-06-21 00:00:00.000,"S","M","robert42@adventure-works.com",4,"Bachelors","Skilled Manual","N",60000,"Mr. Robert Shan","robert42","adventure works",55,1964,"Average",1964,58,"Yes","Mr. Robert Shan"
25146,"Mr.","Carson","Gonzales",1953-01-25 00:00:00.000,"M","M","carson16@adventure-works.com",3,"Partial High School","Skilled Manual","Y",60000,"Mr. Carson Gonzales","carson16","adventure works",66,1953,"Average",1953,69,"Yes","Mr. Carson Gonzales"
25388,"Mr.","Ernest","Hu",1969-08-14 00:00:00.000,"S","M","ernest19@adventure-works.com",2,"Bachelors","Skilled Manual","N",60000,"Mr. Ernest Hu","ernest19","adventure works",50,1969,"Average",1969,53,"Yes","Mr. Ernest Hu"
25392,"Mr.","Joseph","Moore",1969-10-04 00:00:00.000,"S","M","joseph14@adventure-works.com",2,"Bachelors","Skilled Manual","Y",60000,"Mr. Joseph Moore","joseph14","adventure works",50,1969,"Average",1969,53,"Yes","Mr. Joseph Moore"
25905,"Mr.","Nathan","Hayes",1953-11-25 00:00:00.000,"M","M","nathan19@adventure-works.com",3,"Partial High School","Skilled Manual","N",60000,"Mr. Nathan Hayes","nathan19","adventure works",65,1953,"Average",1953,69,"Yes","Mr. Nathan Hayes"
25968,"Mr.","Benjamin","Powell",1964-10-09 00:00:00.000,"M","M","benjamin9@adventure-works.com",4,"Bachelors","Skilled Manual","Y",60000,"Mr. Benjamin Powell","benjamin9","adventure works",54,1964,"Average",1964,58,"Yes","Mr. Benjamin Powell"
25969,"Mr.","Jason","Parker",1964-04-17 00:00:00.000,"M","M","jason29@adventure-works.com",4,"Bachelors","Skilled Manual","N",60000,"Mr. Jason Parker","jason29","adventure works",55,1964,"Average",1964,58,"Yes","Mr. Jason Parker"
26306,"Mr.","Kyle","Holt",1969-04-26 00:00:00.000,"S","M","kyle6@adventure-works.com",2,"Bachelors","Skilled Manual","N",60000,"Mr. Kyle Holt","kyle6","adventure works",50,1969,"Average",1969,53,"Yes","Mr. Kyle Holt"
26307,"Mr.","Alexander","Miller",1969-08-25 00:00:00.000,"M","M","alexander11@adventure-works.com",2,"Bachelors","Skilled Manual","Y",60000,"Mr. Alexander Miller","alexander11","adventure works",50,1969,"Average",1969,53,"Yes","Mr. Alexander Miller"
26309,"Mr.","Julian","Powell",1969-07-23 00:00:00.000,"S","M","julian10@adventure-works.com",2,"Bachelors","Skilled Manual","N",60000,"Mr. Julian Powell","julian10","adventure works",50,1969,"Average",1969,53,"Yes","Mr. Julian Powell"
26596,"Mr.","Antonio","Hayes",1964-06-02 00:00:00.000,"M","M","antonio23@adventure-works.com",4,"Bachelors","Skilled Manual","Y",60000,"Mr. Antonio Hayes","antonio23","adventure works",55,1964,"Average",1964,58,"Yes","Mr. Antonio Hayes"
26598,"Mr.","Charles","Adams",1964-03-02 00:00:00.000,"S","M","charles35@adventure-works.com",4,"Bachelors","Skilled Manual","Y",60000,"Mr. Charles Adams","charles35","adventure works",55,1964,"Average",1964,58,"Yes","Mr. Charles Adams"
26601,"Mr.","Kyle","Gonzalez",1964-06-24 00:00:00.000,"S","M","kyle38@adventure-works.com",4,"Bachelors","Skilled Manual","Y",60000,"Mr. Kyle Gonzalez","kyle38","adventure works",55,1964,"Average",1964,58,"Yes","Mr. Kyle Gonzalez"
27264,"Mr.","Jacob","Clark",1969-11-04 00:00:00.000,"S","M","jacob15@adventure-works.com",2,"Bachelors","Skilled Manual","Y",60000,"Mr. Jacob Clark","jacob15","adventure works",49,1969,"Average",1969,53,"Yes","Mr. Jacob Clark"
27535,"Mr.","Ian","Cook",1964-04-26 00:00:00.000,"S","M","ian79@adventure-works.com",5,"Bachelors","Skilled Manual","Y",60000,"Mr. Ian Cook","ian79","adventure works",55,1964,"Average",1964,58,"Yes","Mr. Ian Cook"
27602,"Mr.","Wyatt","Campbell",1953-04-07 00:00:00.000,"S","M","wyatt44@adventure-works.com",3,"Partial High School","Skilled Manual","N",60000,"Mr. Wyatt Campbell","wyatt44","adventure works",66,1953,"Average",1953,69,"Yes","Mr. Wyatt Campbell"
27935,"Mr.","Johnny","Chander",1945-04-23 00:00:00.000,"M","M","johnny17@adventure-works.com",3,"Partial High School","Skilled Manual","Y",60000,"Mr. Johnny Chander","johnny17","adventure works",74,1945,"Average",1945,77,"Yes","Mr. Johnny Chander"
27936,"Mr.","Bruce","Martin",1945-07-07 00:00:00.000,"M","M","bruce22@adventure-works.com",3,"Partial High School","Skilled Manual","N",60000,"Mr. Bruce Martin","bruce22","adventure works",74,1945,"Average",1945,77,"Yes","Mr. Bruce Martin"
28059,"Mr.","Bradley","Shen",1953-11-15 00:00:00.000,"S","M","bradley4@adventure-works.com",3,"Partial High School","Skilled Manual","Y",60000,"Mr. Bradley Shen","bradley4","adventure works",65,1953,"Average",1953,69,"Yes","Mr. Bradley Shen"
