customerkey,nome,sobrenome,nome_completo,genero,primeira_compra,Cidade
14177,"Kenneth","Nara","Kenneth Nara","Male",2020-12-08 00:00:00.000,"Dunkerque"
14180,"Henry","Patel","Henry Patel","Male",2020-05-09 00:00:00.000,"Erlangen"
14182,"Steve","Lin","Steve Lin","Male",2020-09-02 00:00:00.000,"Frankfurt am Main"
14184,"Caleb","Jenkins","Caleb Jenkins","Male",2020-04-04 00:00:00.000,"Runcorn"
14185,"Frank","Vazquez","Frank Vazquez","Male",2019-03-17 00:00:00.000,"Les Ulis"
14187,"Eugene","Lu","Eugene Lu","Male",2020-12-07 00:00:00.000,"Hamburg"
14191,"Derrick","Martin","Derrick Martin","Male",2018-04-11 00:00:00.000,"Reading"
14192,"Ronald","Kapoor","Ronald Kapoor","Male",2019-03-21 00:00:00.000,"Pantin"
14197,"Frank","Gill","Frank Gill","Male",2020-10-08 00:00:00.000,"Braunschweig"
14199,"Samuel","Anderson","Samuel Anderson","Male",2020-06-03 00:00:00.000,"Bury"
14202,"Clayton","Zeng","Clayton Zeng","Male",2020-04-28 00:00:00.000,"Saarbrücken"
14205,"Wesley","Wu","Wesley Wu","Male",2020-03-19 00:00:00.000,"Sèvres"
14206,"Edwin","West","Edwin West","Male",2021-01-09 00:00:00.000,"Kassel"
14207,"José","Saraiva","José Saraiva","Male",2018-09-28 00:00:00.000,"München"
14209,"Craig","Ramos","Craig Ramos","Male",2020-02-21 00:00:00.000,"Lane Cove"
14212,"Erick","Madan","Erick Madan","Male",2020-05-11 00:00:00.000,"Darlinghurst"
14216,"Edwin","Zheng","Edwin Zheng","Male",2019-08-07 00:00:00.000,"Seaford"
14217,"Terrance","Lopez","Terrance Lopez","Male",2020-03-09 00:00:00.000,"Coffs Harbour"
14218,"Karl","Kumar","Karl Kumar","Male",2019-08-17 00:00:00.000,"Sunbury"
14221,"Glenn","Zhao","Glenn Zhao","Male",2020-03-07 00:00:00.000,"St. Leonards"
14223,"Larry","Rubio","Larry Rubio","Male",2020-06-04 00:00:00.000,"Hobart"
14228,"Arturo","Raje","Arturo Raje","Male",2020-04-29 00:00:00.000,"Melbourne"
14229,"Allen","Perez","Allen Perez","Male",2020-05-17 00:00:00.000,"Geelong"
14230,"Luis","Coleman","Luis Coleman","Male",2019-09-05 00:00:00.000,"Townsville"
14232,"Omar","Huang","Omar Huang","Male",2020-03-30 00:00:00.000,"Rockhampton"
14233,"Ricardo","She","Ricardo She","Male",2020-07-03 00:00:00.000,"Malabar"
14235,"Larry","Alvarez","Larry Alvarez","Male",2019-09-23 00:00:00.000,"Wollongong"
14238,"Jay","Gonzalez","Jay Gonzalez","Male",2019-09-13 00:00:00.000,"Wollongong"
14247,"Hunter","Allen","Hunter Allen","Male",2021-01-10 00:00:00.000,"Spokane"
14251,"Alex","Brooks","Alex Brooks","Male",2020-11-06 00:00:00.000,"Santa Cruz"
14259,"Antonio","Flores","Antonio Flores","Male",2019-09-16 00:00:00.000,"Melton"
14260,"Frank","Ruiz","Frank Ruiz","Male",2019-09-05 00:00:00.000,"Warrnambool"
14262,"Jon","He","Jon He","Male",2019-09-03 00:00:00.000,"Port Macquarie"
14264,"Karl","Lal","Karl Lal","Male",2019-09-15 00:00:00.000,"Seaford"
14265,"Garrett","Bell","Garrett Bell","Male",2020-07-02 00:00:00.000,"Shawnee"
14273,"Angel","Parker","Angel Parker","Male",2020-09-06 00:00:00.000,"San Gabriel"
14274,"Edward","Williams","Edward Williams","Male",2020-04-28 00:00:00.000,"Royal Oak"
14275,"Arthur","Prasad","Arthur Prasad","Male",2019-09-19 00:00:00.000,"Findon"
14277,"Jerry","She","Jerry She","Male",2019-09-21 00:00:00.000,"Rockhampton"
14281,"Daniel","Wilson","Daniel Wilson","Male",2020-05-08 00:00:00.000,"Vancouver"
14284,"Wyatt","Anderson","Wyatt Anderson","Male",2019-06-10 00:00:00.000,"Sedro Woolley"
14287,"Derek","Xie","Derek Xie","Male",2019-09-09 00:00:00.000,"Port Macquarie"
14291,"Tyler","White","Tyler White","Male",2020-01-29 00:00:00.000,"Oak Bay"
14293,"Kyle","Campbell","Kyle Campbell","Male",2020-08-18 00:00:00.000,"Daly City"
14294,"Steven","Gray","Steven Gray","Male",2020-04-25 00:00:00.000,"El Cajon"
14299,"Jermaine","Chandra","Jermaine Chandra","Male",2019-09-07 00:00:00.000,"Goulburn"
14300,"Colin","He","Colin He","Male",2019-09-14 00:00:00.000,"Seaford"
14301,"Ruben","Vazquez","Ruben Vazquez","Male",2019-09-01 00:00:00.000,"Port Macquarie"
14305,"Brendan","Shen","Brendan Shen","Male",2019-09-19 00:00:00.000,"Goulburn"
14306,"Byron","Ramos","Byron Ramos","Male",2019-09-04 00:00:00.000,"Hobart"
14307,"Ross","Perez","Ross Perez","Male",2020-02-19 00:00:00.000,"Darlinghurst"
14309,"Orlando","Sanz","Orlando Sanz","Male",2020-02-25 00:00:00.000,"Perth"
14310,"Jon","Zeng","Jon Zeng","Male",2019-09-17 00:00:00.000,"Rhodes"
14311,"Erik","Alvarez","Erik Alvarez","Male",2020-03-06 00:00:00.000,"Sydney"
14313,"Christian","Smith","Christian Smith","Male",2020-08-09 00:00:00.000,"Port Macquarie"
14315,"Carl","Chander","Carl Chander","Male",2020-04-22 00:00:00.000,"Townsville"
14316,"Leonard","Anand","Leonard Anand","Male",2019-08-30 00:00:00.000,"Coffs Harbour"
14317,"Steve","Liang","Steve Liang","Male",2020-02-05 00:00:00.000,"Lavender Bay"
14321,"Jackson","Evans","Jackson Evans","Male",2020-11-14 00:00:00.000,"Sunbury"
14323,"Colin","Tang","Colin Tang","Male",2019-09-13 00:00:00.000,"Rhodes"
14326,"Joe","Perez","Joe Perez","Male",2019-09-04 00:00:00.000,"Townsville"
14327,"Kyle","Butler","Kyle Butler","Male",2020-11-18 00:00:00.000,"Downey"
14330,"Matthew","Harris","Matthew Harris","Male",2020-05-14 00:00:00.000,"Sooke"
14331,"Timothy","Murphy","Timothy Murphy","Male",2020-09-23 00:00:00.000,"Milwaukie"
14334,"Patrick","Murphy","Patrick Murphy","Male",2019-07-24 00:00:00.000,"Walla Walla"
14341,"Sean","Sanders","Sean Sanders","Male",2020-07-10 00:00:00.000,"Langley"
14344,"Kurt","Xie","Kurt Xie","Male",2020-04-19 00:00:00.000,"Gold Coast"
14348,"Alex","Scott","Alex Scott","Male",2019-09-04 00:00:00.000,"Port Macquarie"
14365,"Evan","Ward","Evan Ward","Male",2019-07-31 00:00:00.000,"Long Beach"
14371,"Jeremiah","Lewis","Jeremiah Lewis","Male",2020-03-15 00:00:00.000,"Sooke"
14374,"David","Yang","David Yang","Male",2019-09-27 00:00:00.000,"National City"
14389,"Ryan","Harris","Ryan Harris","Male",2020-10-30 00:00:00.000,"Downey"
14391,"Jason","Long","Jason Long","Male",2020-09-24 00:00:00.000,"Sedro Woolley"
14392,"Justin","Jackson","Justin Jackson","Male",2019-10-08 00:00:00.000,"Yakima"
14393,"José","Perez","José Perez","Male",2020-09-29 00:00:00.000,"Corvallis"
14399,"Jeremy","Peterson","Jeremy Peterson","Male",2020-04-12 00:00:00.000,"San Diego"
14400,"Brandon","Brown","Brandon Brown","Male",2019-10-02 00:00:00.000,"San Francisco"
14401,"Jose","Kumar","Jose Kumar","Male",2020-05-22 00:00:00.000,"Salem"
14409,"Eric","Wang","Eric Wang","Male",2020-07-01 00:00:00.000,"National City"
14415,"William","Davis","William Davis","Male",2019-10-14 00:00:00.000,"Long Beach"
14425,"Victor","Carlson","Victor Carlson","Male",2018-09-15 00:00:00.000,"Duesseldorf"
14432,"Antonio","Russell","Antonio Russell","Male",2020-09-12 00:00:00.000,"Port Orchard"
14436,"John","Martin","John Martin","Male",2020-05-17 00:00:00.000,"Vancouver"
14439,"Brian","Cox","Brian Cox","Male",2019-11-02 00:00:00.000,"Puyallup"
14443,"Benjamin","Wilson","Benjamin Wilson","Male",2020-03-21 00:00:00.000,"Mill Valley"
14444,"Patrick","Sanders","Patrick Sanders","Male",2020-06-24 00:00:00.000,"Mill Valley"
14445,"Benjamin","Henderson","Benjamin Henderson","Male",2020-04-06 00:00:00.000,"Palo Alto"
14446,"Jeremiah","Johnson","Jeremiah Johnson","Male",2020-02-01 00:00:00.000,"Royal Oak"
14450,"Kevin","Butler","Kevin Butler","Male",2020-05-23 00:00:00.000,"Imperial Beach"
14451,"Tyler","Moore","Tyler Moore","Male",2019-11-03 00:00:00.000,"Lakewood"
14452,"Alex","Gonzalez","Alex Gonzalez","Male",2019-11-12 00:00:00.000,"Puyallup"
14456,"Benjamin","Walker","Benjamin Walker","Male",2019-10-30 00:00:00.000,"Sedro Woolley"
14458,"Jordan","Yang","Jordan Yang","Male",2020-07-17 00:00:00.000,"Royal Oak"
14459,"Cody","Gray","Cody Gray","Male",2020-06-14 00:00:00.000,"Vancouver"
14460,"Jose","Long","Jose Long","Male",2020-12-04 00:00:00.000,"Everett"
14465,"Dakota","Patterson","Dakota Patterson","Male",2020-02-08 00:00:00.000,"Lake Oswego"
14467,"Aidan","Russell","Aidan Russell","Male",2020-05-10 00:00:00.000,"Redmond"
14470,"Jeremy","Robinson","Jeremy Robinson","Male",2019-12-17 00:00:00.000,"Mill Valley"
14471,"Gabriel","Gonzalez","Gabriel Gonzalez","Male",2019-12-01 00:00:00.000,"San Carlos"
14473,"Miguel","King","Miguel King","Male",2019-12-07 00:00:00.000,"Santa Cruz"
14480,"Jackson","Gonzalez","Jackson Gonzalez","Male",2020-08-12 00:00:00.000,"Vancouver"
14489,"Jason","Wang","Jason Wang","Male",2020-10-27 00:00:00.000,"Glendale"
14490,"Aidan","Butler","Aidan Butler","Male",2020-12-04 00:00:00.000,"Coronado"
14491,"Isaac","Bailey","Isaac Bailey","Male",2020-05-26 00:00:00.000,"San Diego"
14492,"Justin","Patterson","Justin Patterson","Male",2020-04-20 00:00:00.000,"Renton"
14499,"Samuel","Flores","Samuel Flores","Male",2020-10-30 00:00:00.000,"Downey"
14507,"Eric","Wright","Eric Wright","Male",2020-02-12 00:00:00.000,"Woodland Hills"
14510,"Samuel","Hernandez","Samuel Hernandez","Male",2018-01-22 00:00:00.000,"Everett"
14512,"Christopher","Jones","Christopher Jones","Male",2020-02-06 00:00:00.000,"Puyallup"
14516,"Tommy","Lal","Tommy Lal","Male",2020-02-21 00:00:00.000,"Malabar"
14521,"Rodney","Romero","Rodney Romero","Male",2020-07-18 00:00:00.000,"Hawthorne"
14522,"Omar","Zheng","Omar Zheng","Male",2020-05-14 00:00:00.000,"Melton"
14527,"Kurt","Raji","Kurt Raji","Male",2020-11-10 00:00:00.000,"Kassel"
14528,"Casey","Ramos","Casey Ramos","Male",2020-07-27 00:00:00.000,"Mühlheim"
14530,"Ethan","Smith","Ethan Smith","Male",2020-03-20 00:00:00.000,"Warrington"
14533,"Roberto","Alonso","Roberto Alonso","Male",2020-09-04 00:00:00.000,"Berks"
14535,"Dustin","Anand","Dustin Anand","Male",2020-03-08 00:00:00.000,"High Wycombe"
14541,"Douglas","Kapoor","Douglas Kapoor","Male",2018-09-08 00:00:00.000,"Neunkirchen"
14542,"Alex","Ward","Alex Ward","Male",2020-07-19 00:00:00.000,"Newcastle upon Tyne"
14544,"Darryl","West","Darryl West","Male",2020-05-11 00:00:00.000,"Roubaix"
14554,"Isaac","Mitchell","Isaac Mitchell","Male",2020-04-07 00:00:00.000,"Stoke-on-Trent"
14556,"Rafael","He","Rafael He","Male",2020-09-26 00:00:00.000,"Drancy"
14557,"Mathew","Sanz","Mathew Sanz","Male",2020-01-29 00:00:00.000,"Hobart"
14563,"Fernando","Carter","Fernando Carter","Male",2020-07-24 00:00:00.000,"Olympia"
14579,"Luis","Henderson","Luis Henderson","Male",2020-03-03 00:00:00.000,"Lake Oswego"
14581,"Kevin","Adams","Kevin Adams","Male",2018-03-06 00:00:00.000,"Portland"
14588,"Alexander","Taylor","Alexander Taylor","Male",2020-09-20 00:00:00.000,"Renton"
14591,"Charles","Harris","Charles Harris","Male",2018-04-07 00:00:00.000,"Lemon Grove"
14593,"Jack","Washington","Jack Washington","Male",2020-06-17 00:00:00.000,"West Covina"
14597,"Sean","Reed","Sean Reed","Male",2020-06-28 00:00:00.000,"Langford"
14599,"Charles","Wilson","Charles Wilson","Male",2018-04-22 00:00:00.000,"Lebanon"
14604,"Nicholas","Rodriguez","Nicholas Rodriguez","Male",2020-02-04 00:00:00.000,"Victoria"
14607,"Isaiah","Nelson","Isaiah Nelson","Male",2020-11-10 00:00:00.000,"Lake Oswego"
14617,"Aaron","Flores","Aaron Flores","Male",2018-05-12 00:00:00.000,"Edmonds"
14619,"Nathaniel","Sanders","Nathaniel Sanders","Male",2020-10-22 00:00:00.000,"Issaquah"
14622,"Brandon","Patterson","Brandon Patterson","Male",2020-05-13 00:00:00.000,"Coronado"
14623,"Benjamin","Li","Benjamin Li","Male",2020-03-06 00:00:00.000,"San Diego"
14625,"Benjamin","Simmons","Benjamin Simmons","Male",2020-10-29 00:00:00.000,"Marysville"
14626,"Jesse","Gray","Jesse Gray","Male",2020-04-05 00:00:00.000,"Langford"
14627,"Isaiah","Hill","Isaiah Hill","Male",2020-06-29 00:00:00.000,"San Carlos"
14628,"Carlos","Brooks","Carlos Brooks","Male",2020-10-09 00:00:00.000,"Lebanon"
14630,"Isaiah","James","Isaiah James","Male",2020-11-02 00:00:00.000,"Imperial Beach"
14632,"Austin","Wang","Austin Wang","Male",2020-03-01 00:00:00.000,"Westminster"
14633,"Timothy","Morgan","Timothy Morgan","Male",2020-02-16 00:00:00.000,"Langley"
14635,"Luke","Carter","Luke Carter","Male",2020-08-08 00:00:00.000,"Woodburn"
14637,"Dustin","Nath","Dustin Nath","Male",2020-09-24 00:00:00.000,"Ballard"
14639,"Jeremiah","Howard","Jeremiah Howard","Male",2018-05-15 00:00:00.000,"Downey"
14641,"Timothy","Turner","Timothy Turner","Male",2020-04-08 00:00:00.000,"Westminster"
14643,"Eric","Simmons","Eric Simmons","Male",2018-06-03 00:00:00.000,"Everett"
14645,"Isaac","Kelly","Isaac Kelly","Male",2018-06-24 00:00:00.000,"Grossmont"
14646,"Dylan","Garcia","Dylan Garcia","Male",2018-06-25 00:00:00.000,"Mill Valley"
14647,"Sean","Howard","Sean Howard","Male",2018-06-20 00:00:00.000,"Novato"
14648,"Eric","Evans","Eric Evans","Male",2018-06-15 00:00:00.000,"National City"
14650,"Adam","Perry","Adam Perry","Male",2018-06-27 00:00:00.000,"Walla Walla"
14654,"Kyle","Collins","Kyle Collins","Male",2020-04-01 00:00:00.000,"Marysville"
14657,"John","Thomas","John Thomas","Male",2018-07-01 00:00:00.000,"Puyallup"
14659,"Zachary","Harris","Zachary Harris","Male",2020-05-27 00:00:00.000,"Oakland"
14662,"Jack","Ross","Jack Ross","Male",2018-07-25 00:00:00.000,"Downey"
14665,"Jesse","King","Jesse King","Male",2020-06-22 00:00:00.000,"Warrnambool"
14666,"Louis","Gao","Louis Gao","Male",2019-09-10 00:00:00.000,"North Ryde"
14668,"Joe","Martin","Joe Martin","Male",2019-09-04 00:00:00.000,"Sydney"
14672,"Omar","Nath","Omar Nath","Male",2019-09-26 00:00:00.000,"Caloundra"
14673,"Willie","Rai","Willie Rai","Male",2019-09-09 00:00:00.000,"East Brisbane"
14676,"Micah","Wang","Micah Wang","Male",2019-09-14 00:00:00.000,"Goulburn"
14677,"Ross","Hernandez","Ross Hernandez","Male",2020-05-11 00:00:00.000,"Port Macquarie"
14680,"Marvin","Munoz","Marvin Munoz","Male",2020-11-28 00:00:00.000,"Brisbane"
14685,"Lawrence","Ortega","Lawrence Ortega","Male",2020-08-01 00:00:00.000,"Hawthorne"
14690,"Drew","Rai","Drew Rai","Male",2020-12-20 00:00:00.000,"Erlangen"
14691,"Derrick","Torres","Derrick Torres","Male",2020-09-02 00:00:00.000,"Dunkerque"
14693,"Robert","Parker","Robert Parker","Male",2020-10-06 00:00:00.000,"Versailles"
14695,"Russell","Andersen","Russell Andersen","Male",2020-11-03 00:00:00.000,"Braunschweig"
14696,"Shawn","Anand","Shawn Anand","Male",2020-04-12 00:00:00.000,"Grevenbroich"
14699,"Gerald","Munoz","Gerald Munoz","Male",2020-07-06 00:00:00.000,"München"
14700,"Edward","Edwards","Edward Edwards","Male",2018-05-27 00:00:00.000,"Gateshead"
14701,"Maurizio","Macagno","Maurizio Macagno","Male",2019-03-14 00:00:00.000,"Colomiers"
14702,"Curtis","Zimmerman","Curtis Zimmerman","Male",2018-05-07 00:00:00.000,"Bury"
14713,"Jon","Ye","Jon Ye","Male",2018-09-11 00:00:00.000,"Offenbach"
14715,"Erik","Munoz","Erik Munoz","Male",2020-10-03 00:00:00.000,"Mühlheim"
14718,"Gregory","Raji","Gregory Raji","Male",2020-03-06 00:00:00.000,"Bottrop"
14719,"Ronnie","He","Ronnie He","Male",2019-04-07 00:00:00.000,"Saint Ouen"
14721,"Daniel","Jones","Daniel Jones","Male",2020-12-12 00:00:00.000,"Puyallup"
14723,"Andrew","Smith","Andrew Smith","Male",2020-03-20 00:00:00.000,"N. Vancouver"
14725,"Evan","Morgan","Evan Morgan","Male",2020-03-18 00:00:00.000,"Victoria"
14726,"Zachary","Yang","Zachary Yang","Male",2018-07-25 00:00:00.000,"Marysville"
14734,"Kevin","Edwards","Kevin Edwards","Male",2018-08-06 00:00:00.000,"Corvallis"
14738,"Ethan","Garcia","Ethan Garcia","Male",2018-09-11 00:00:00.000,"Grossmont"
14739,"Charles","Gonzalez","Charles Gonzalez","Male",2018-09-23 00:00:00.000,"La Jolla"
14747,"Aidan","Wood","Aidan Wood","Male",2018-09-15 00:00:00.000,"La Jolla"
14748,"Don","Roessler","Don Roessler","Male",2020-07-31 00:00:00.000,"Imperial Beach"
14753,"Austin","Foster","Austin Foster","Male",2018-10-01 00:00:00.000,"Corvallis"
14756,"Charles","Reed","Charles Reed","Male",2018-10-26 00:00:00.000,"La Jolla"
14760,"Zachary","Lewis","Zachary Lewis","Male",2020-06-05 00:00:00.000,"Vancouver"
14765,"Kevin","Nelson","Kevin Nelson","Male",2020-08-26 00:00:00.000,"Westminster"
14770,"Melvin","Andersen","Melvin Andersen","Male",2018-06-28 00:00:00.000,"Berks"
14774,"Max","Ferrier","Max Ferrier","Male",2018-09-01 00:00:00.000,"Bonn"
14779,"Henry","Fernandez","Henry Fernandez","Male",2019-04-15 00:00:00.000,"Pantin"
14781,"Robert","Butler","Robert Butler","Male",2020-12-15 00:00:00.000,"Solingen"
14782,"Michael","Lewis","Michael Lewis","Male",2020-02-19 00:00:00.000,"Paderborn"
14784,"Victor","Dominguez","Victor Dominguez","Male",2020-07-04 00:00:00.000,"Oxford"
14785,"Gavin","Patterson","Gavin Patterson","Male",2021-01-04 00:00:00.000,"Saint Germain en Laye"
14786,"Tristan","Jenkins","Tristan Jenkins","Male",2020-08-11 00:00:00.000,"Erlangen"
14790,"Terry","Tang","Terry Tang","Male",2019-04-18 00:00:00.000,"Les Ulis"
14792,"Jerome","Rubio","Jerome Rubio","Male",2018-06-30 00:00:00.000,"Cambridge"
14794,"Gilbert","Becker","Gilbert Becker","Male",2018-06-21 00:00:00.000,"Oxford"
14797,"Steve","Gao","Steve Gao","Male",2018-09-23 00:00:00.000,"Mühlheim"
14809,"Max","Suarez","Max Suarez","Male",2020-03-02 00:00:00.000,"Gloucestershire"
14812,"Hunter","Henderson","Hunter Henderson","Male",2020-05-29 00:00:00.000,"Gateshead"
14821,"Maurice","Raje","Maurice Raje","Male",2020-03-16 00:00:00.000,"Stoke-on-Trent"
14823,"Nelson","Harrison","Nelson Harrison","Male",2018-10-02 00:00:00.000,"Darmstadt"
14824,"Miguel","Baker","Miguel Baker","Male",2018-10-18 00:00:00.000,"Erlangen"
14828,"Hector","Muñoz","Hector Muñoz","Male",2020-04-14 00:00:00.000,"Stuttgart"
14831,"Gilbert","Xie","Gilbert Xie","Male",2018-06-27 00:00:00.000,"Billericay"
14832,"Barry","Rana","Barry Rana","Male",2018-06-14 00:00:00.000,"Birmingham"
14836,"Peter","Chander","Peter Chander","Male",2020-02-26 00:00:00.000,"Berkshire"
14837,"Dennis","Li","Dennis Li","Male",2020-11-17 00:00:00.000,"Essen"
14838,"Darren","Alvarez","Darren Alvarez","Male",2018-11-15 00:00:00.000,"Ingolstadt"
14841,"Franklin","Pal","Franklin Pal","Male",2020-09-02 00:00:00.000,"Neunkirchen"
14843,"Lee","Vazquez","Lee Vazquez","Male",2018-06-17 00:00:00.000,"Leeds"
14844,"Blake","Miller","Blake Miller","Male",2020-10-15 00:00:00.000,"Frankfurt"
14848,"George","Louverdis","George Louverdis","Male",2019-05-11 00:00:00.000,"Dunkerque"
14849,"Dwayne","Martin","Dwayne Martin","Male",2020-04-01 00:00:00.000,"Bonn"
14852,"Adam","Gonzalez","Adam Gonzalez","Male",2018-10-04 00:00:00.000,"Lemon Grove"
14858,"Louis","Zhu","Louis Zhu","Male",2020-03-03 00:00:00.000,"Darlinghurst"
14859,"Jarrod","Weber","Jarrod Weber","Male",2020-02-13 00:00:00.000,"Lavender Bay"
14860,"Arturo","Chande","Arturo Chande","Male",2020-04-18 00:00:00.000,"Findon"
14862,"Spencer","Jenkins","Spencer Jenkins","Male",2020-08-27 00:00:00.000,"Leeds"
14865,"Austin","Coleman","Austin Coleman","Male",2020-03-26 00:00:00.000,"Stoke-on-Trent"
14871,"Timothy","Hill","Timothy Hill","Male",2020-08-24 00:00:00.000,"Langley"
14872,"Fernando","Clark","Fernando Clark","Male",2020-05-27 00:00:00.000,"Salem"
14873,"Fernando","Long","Fernando Long","Male",2020-09-12 00:00:00.000,"Lincoln Acres"
14877,"Steven","Brooks","Steven Brooks","Male",2020-09-07 00:00:00.000,"Shawnee"
14890,"Wyatt","Adams","Wyatt Adams","Male",2020-06-14 00:00:00.000,"Downey"
14891,"Kyle","Hayes","Kyle Hayes","Male",2018-11-13 00:00:00.000,"Redwood City"
14895,"Connor","Hernandez","Connor Hernandez","Male",2018-10-31 00:00:00.000,"Torrance"
14904,"Spencer","Powell","Spencer Powell","Male",2020-07-15 00:00:00.000,"Shawnee"
14906,"Robert","Washington","Robert Washington","Male",2020-08-25 00:00:00.000,"Haney"
14909,"Benjamin","Bryant","Benjamin Bryant","Male",2020-02-24 00:00:00.000,"Corvallis"
14917,"Adrian","Morgan","Adrian Morgan","Male",2020-07-08 00:00:00.000,"Puyallup"
14920,"Jason","Hill","Jason Hill","Male",2020-04-19 00:00:00.000,"Spring Valley"
14923,"Andy","Blanco","Andy Blanco","Male",2020-10-27 00:00:00.000,"Lille"
14926,"Juan","Rogers","Juan Rogers","Male",2019-05-26 00:00:00.000,"Saint-Denis"
14929,"Peter","Anand","Peter Anand","Male",2018-07-18 00:00:00.000,"Woolston"
14933,"Ronald","Patel","Ronald Patel","Male",2021-01-26 00:00:00.000,"Grevenbroich"
14935,"Rafael","Liang","Rafael Liang","Male",2020-03-10 00:00:00.000,"Ingolstadt"
14936,"Bryan","Sanchez","Bryan Sanchez","Male",2020-08-15 00:00:00.000,"Tremblay-en-France"
14939,"Cory","Kapoor","Cory Kapoor","Male",2018-11-17 00:00:00.000,"Grevenbroich"
14944,"Sebastian","Watson","Sebastian Watson","Male",2019-06-29 00:00:00.000,"Drancy"
14947,"Alejandro","Chen","Alejandro Chen","Male",2018-07-02 00:00:00.000,"Bury"
14949,"Steve","Wu","Steve Wu","Male",2018-07-18 00:00:00.000,"Cambridge"
14958,"Clayton","Liang","Clayton Liang","Male",2020-12-29 00:00:00.000,"Lancaster"
14959,"Ross","Patel","Ross Patel","Male",2020-09-10 00:00:00.000,"Lille"
14960,"Leonard","Pal","Leonard Pal","Male",2019-06-12 00:00:00.000,"Colombes"
14962,"Justin","Jai","Justin Jai","Male",2021-01-23 00:00:00.000,"Neunkirchen"
