customer_id,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,Full Name
754,"Female",15,1979-07-28 00:00:00.000,"Senior Financial Analyst","Financial Services","Mass Customer","N","No",14,"Patsy Beefon"
780,"Female",24,1973-10-12 00:00:00.000,"Professor","Financial Services","Mass Customer","N","No",20,"Kim No Last name"
796,"Female",8,1997-05-27 00:00:00.000,"Financial Analyst","Financial Services","Mass Customer","N","No",2,"Ira Lamlin"
797,"Female",51,1973-10-20 00:00:00.000,"Internal Auditor","Financial Services","Mass Customer","N","No",19,"Meridel Rawet"
802,"Female",50,1986-02-20 00:00:00.000,"Financial Analyst","Financial Services","Mass Customer","N","No",3,"Ailyn Carberry"
922,"Female",52,1972-10-10 00:00:00.000,"Operator","Financial Services","Mass Customer","N","No",19,"Bekki Ralston"
961,"Female",73,1986-08-10 00:00:00.000,"Assistant Manager","Financial Services","Mass Customer","N","No",6,"Rosamund Shelton"
989,"Female",43,1982-05-24 00:00:00.000,"Project Manager","Financial Services","Mass Customer","N","No",17,"Caralie Morfett"
1000,"Female",44,1978-08-07 00:00:00.000,"Compensation Analyst","Financial Services","Mass Customer","N","No",11,"Paulie Castelot"
1037,"Female",95,1956-08-08 00:00:00.000,"Human Resources Assistant II","Financial Services","Mass Customer","N","No",10,"Sissie Rielly"
1127,"Female",30,1991-02-27 00:00:00.000,"Physical Therapy Assistant","Financial Services","Mass Customer","N","No",8,"Elly Ormshaw"
1206,"Female",13,1978-05-07 00:00:00.000,"Paralegal","Financial Services","Mass Customer","N","No",13,"Lucina Metcalf"
1208,"Female",23,1983-12-26 00:00:00.000,"Budget/Accounting Analyst IV","Financial Services","Mass Customer","N","No",15,"Lira Durn"
1259,"Female",23,1973-11-24 00:00:00.000,"Assistant Professor","Financial Services","Mass Customer","N","No",9,"Emmi Dymock"
1334,"Female",72,1998-10-23 00:00:00.000,"Senior Financial Analyst","Financial Services","Mass Customer","N","No",4,"Cicily Jenks"
1380,"Female",99,1998-09-30 00:00:00.000,"Financial Analyst","Financial Services","Mass Customer","N","No",3,"Lavina Clavey"
1385,"Female",39,1957-08-17 00:00:00.000,"Cost Accountant","Financial Services","Mass Customer","N","No",16,"Melesa Priddy"
1392,"Female",28,2000-01-15 00:00:00.000,"Human Resources Manager","Financial Services","Mass Customer","N","No",1,"Marris Waison"
1413,"Female",47,1998-04-24 00:00:00.000,"Administrative Assistant II","Financial Services","Mass Customer","N","No",3,"Vi Lauga"
1426,"Female",72,1956-08-23 00:00:00.000,"Financial Advisor","Financial Services","Mass Customer","N","No",17,"Allyn Carswell"
1468,"Female",37,1978-01-10 00:00:00.000,"Financial Advisor","Financial Services","Mass Customer","N","No",22,"Adaline Hayles"
1472,"Female",3,1964-03-03 00:00:00.000,"Environmental Specialist","Financial Services","Mass Customer","N","No",17,"Demeter Robbeke"
1626,"Female",82,1979-04-19 00:00:00.000,"VP Accounting","Financial Services","Mass Customer","N","No",14,"Fanchon Fist"
1635,"Female",36,1971-09-02 00:00:00.000,"Safety Technician IV","Financial Services","Mass Customer","N","No",7,"Indira Robotham"
1648,"Female",22,1981-06-09 00:00:00.000,"VP Accounting","Financial Services","Mass Customer","N","No",8,"Prissie Dyde"
1668,"Female",75,1965-06-13 00:00:00.000,"Financial Advisor","Financial Services","Mass Customer","N","No",8,"Aurlie Bolter"
1730,"Female",29,1985-12-21 00:00:00.000,"Senior Financial Analyst","Financial Services","Mass Customer","N","No",20,"Tildi Kirkup"
1805,"Female",90,1976-10-15 00:00:00.000,"Budget/Accounting Analyst II","Financial Services","Mass Customer","N","No",12,"Venus Sketch"
2002,"Female",55,1971-06-20 00:00:00.000,"Mechanical Systems Engineer","Financial Services","Mass Customer","N","No",12,"Matilde Hamsher"
2060,"Female",17,1959-01-23 00:00:00.000,"Statistician II","Financial Services","Mass Customer","N","No",17,"Constancia Akram"
2081,"Female",69,1972-06-21 00:00:00.000,"Senior Editor","Financial Services","Mass Customer","N","No",13,"Gelya Coaker"
2104,"Female",31,1979-01-29 00:00:00.000,"Structural Analysis Engineer","Financial Services","Mass Customer","N","No",11,"Livy Roote"
2119,"Female",51,1985-03-01 00:00:00.000,"Senior Cost Accountant","Financial Services","Mass Customer","N","No",17,"Dorise Bellon"
2222,"Female",20,1974-08-26 00:00:00.000,"Professor","Financial Services","Mass Customer","N","No",14,"Caroline Grabban"
2383,"Female",34,1978-09-15 00:00:00.000,"Compensation Analyst","Financial Services","Mass Customer","N","No",15,"Zaria Eberz"
2386,"Female",93,1997-07-06 00:00:00.000,"Compensation Analyst","Financial Services","Mass Customer","N","No",2,"Adrianne Lowerson"
2572,"Female",30,1980-12-30 00:00:00.000,"Engineer III","Financial Services","Mass Customer","N","No",13,"Sheila McInulty"
2748,"Female",96,1967-08-29 00:00:00.000,"Quality Engineer","Financial Services","Mass Customer","N","No",4,"Dolorita Dufaur"
2761,"Female",78,1961-11-11 00:00:00.000,"Information Systems Manager","Financial Services","Mass Customer","N","No",19,"Agathe Weafer"
2785,"Female",9,1981-07-31 00:00:00.000,"Human Resources Manager","Financial Services","Mass Customer","N","No",8,"Gennifer Baily"
2795,"Female",9,1966-04-11 00:00:00.000,"Research Assistant III","Financial Services","Mass Customer","N","No",17,"Shirline Amar"
2800,"Female",29,1988-01-09 00:00:00.000,"Cost Accountant","Financial Services","Mass Customer","N","No",2,"Dominga Planke"
2802,"Female",36,1996-09-22 00:00:00.000,"Programmer Analyst I","Financial Services","Mass Customer","N","No",3,"Clem Fosdick"
2873,"Female",59,1981-06-25 00:00:00.000,"Cost Accountant","Financial Services","Mass Customer","N","No",13,"Elvina Saiger"
2937,"Female",47,1974-07-29 00:00:00.000,"Computer Systems Analyst I","Financial Services","Mass Customer","N","No",15,"Belia Mitchener"
2970,"Female",64,1992-12-08 00:00:00.000,"Software Consultant","Financial Services","Mass Customer","N","No",5,"Cassi Noades"
2975,"Female",67,1981-03-09 00:00:00.000,"Senior Cost Accountant","Financial Services","Mass Customer","N","No",14,"Deva Carnow"
2991,"Female",48,1964-06-27 00:00:00.000,"Desktop Support Technician","Financial Services","Mass Customer","N","No",11,"Fred Catanheira"
2996,"Female",67,1967-05-05 00:00:00.000,"Cost Accountant","Financial Services","Mass Customer","N","No",14,"Jerrylee Shinfield"
3096,"Female",32,1973-06-28 00:00:00.000,"Associate Professor","Financial Services","Mass Customer","N","No",10,"Lulu Cabane"
3150,"Female",66,1991-10-07 00:00:00.000,"Sales Associate","Financial Services","Mass Customer","N","No",5,"Morissa Wolfendell"
3206,"Female",32,1995-03-23 00:00:00.000,"Financial Advisor","Financial Services","Mass Customer","N","No",1,"Elbertine Trewin"
3219,"Female",94,1998-01-06 00:00:00.000,"Web Developer III","Financial Services","Mass Customer","N","No",3,"Denyse Scutts"
3230,"Female",31,1970-02-14 00:00:00.000,"Executive Secretary","Financial Services","Mass Customer","N","No",12,"Calida Clardge"
3244,"Female",24,1959-05-08 00:00:00.000,"Systems Administrator I","Financial Services","Mass Customer","N","No",13,"Rosene Bullar"
3254,"Female",8,2001-05-22 00:00:00.000,"Human Resources Assistant I","Financial Services","Mass Customer","N","No",1,"Lissy Paliser"
3331,"Female",18,1971-09-20 00:00:00.000,"Technical Writer","Financial Services","Mass Customer","N","No",8,"Claire Trahar"
3413,"Female",93,1997-10-15 00:00:00.000,"VP Accounting","Financial Services","Mass Customer","N","No",3,"Zulema Cristofolo"
3506,"Female",19,1975-06-18 00:00:00.000,"Web Designer I","Financial Services","Mass Customer","N","No",15,"Mercy Donisi"
3542,"Female",23,1975-03-11 00:00:00.000,"Financial Analyst","Financial Services","Mass Customer","N","No",10,"Perl Suddaby"
3622,"Female",84,1983-09-02 00:00:00.000,"Compensation Analyst","Financial Services","Mass Customer","N","No",2,"Anetta Brosenius"
3648,"Female",82,1954-02-21 00:00:00.000,"Paralegal","Financial Services","Mass Customer","N","No",5,"Tracie Bartolomeoni"
3708,"Female",72,1963-05-15 00:00:00.000,"Cost Accountant","Financial Services","Mass Customer","N","No",19,"Lois Laskey"
3712,"Female",22,1957-07-12 00:00:00.000,"Recruiting Manager","Financial Services","Mass Customer","N","No",19,"Esmeralda Klousner"
3783,"Female",61,1974-08-29 00:00:00.000,"Compensation Analyst","Financial Services","Mass Customer","N","No",7,"Eachelle Girardey"
3788,"Female",73,1962-07-21 00:00:00.000,"Environmental Specialist","Financial Services","Mass Customer","N","No",18,"Wilie Glanton"
3978,"Female",4,1972-03-02 00:00:00.000,"Developer II","Financial Services","Mass Customer","N","No",5,"Kathlin Robker"
45,"Male",64,1975-09-23 00:00:00.000,"Senior Financial Analyst","Financial Services","Mass Customer","N","No",8,"Trace Woodhead"
77,"Male",79,1989-09-12 00:00:00.000,"Automation Specialist IV","Financial Services","Mass Customer","N","No",7,"Shermie Andrin"
87,"Male",78,1974-04-23 00:00:00.000,"Editor","Financial Services","Mass Customer","N","No",8,"Fields Langdon"
99,"Male",97,1998-06-13 00:00:00.000,"VP Accounting","Financial Services","Mass Customer","N","No",3,"Reggie Mulliner"
145,"Male",33,1997-07-21 00:00:00.000,"Account Executive","Financial Services","Mass Customer","N","No",4,"Filippo Ferrara"
204,"Male",56,1976-10-01 00:00:00.000,"Editor","Financial Services","Mass Customer","N","No",5,"Thorny Hackworth"
341,"Male",10,1976-08-25 00:00:00.000,"GIS Technical Architect","Financial Services","Mass Customer","N","No",5,"Jeremiah Wasling"
346,"Male",68,1981-03-15 00:00:00.000,"Financial Analyst","Financial Services","Mass Customer","N","No",3,"Timmie Eisikowitz"
347,"Male",50,1965-06-06 00:00:00.000,"Marketing Manager","Financial Services","Mass Customer","N","No",9,"Berkly Grishinov"
371,"Male",7,1954-07-06 00:00:00.000,"Systems Administrator III","Financial Services","Mass Customer","N","No",7,"Pernell Favelle"
387,"Male",34,1977-02-19 00:00:00.000,"Administrative Officer","Financial Services","Mass Customer","N","No",22,"Spike Thieme"
445,"Male",91,1984-11-13 00:00:00.000,"Executive Secretary","Financial Services","Mass Customer","N","No",5,"Timothy Wenham"
492,"Male",54,1976-04-28 00:00:00.000,"Environmental Tech","Financial Services","Mass Customer","N","No",21,"Pail Ashplant"
512,"Male",76,1955-04-15 00:00:00.000,"VP Accounting","Financial Services","Mass Customer","N","No",6,"Sigfried Semken"
516,"Male",23,1958-01-07 00:00:00.000,"Environmental Tech","Financial Services","Mass Customer","N","No",20,"Craggy Loadsman"
574,"Male",95,1990-04-09 00:00:00.000,"Senior Cost Accountant","Financial Services","Mass Customer","N","No",20,"Gerard Steketee"
595,"Male",72,1973-05-12 00:00:00.000,"VP Marketing","Financial Services","Mass Customer","N","No",22,"Nikola Jeanon"
677,"Male",59,1997-07-28 00:00:00.000,"Senior Cost Accountant","Financial Services","Mass Customer","N","No",5,"El Toupe"
684,"Male",88,1987-07-03 00:00:00.000,"Desktop Support Technician","Financial Services","Mass Customer","N","No",14,"Malvin No Last name"
755,"Male",31,1993-07-13 00:00:00.000,"Senior Cost Accountant","Financial Services","Mass Customer","N","No",4,"Baily Imison"
757,"Male",91,1977-05-13 00:00:00.000,"Environmental Tech","Financial Services","Mass Customer","N","No",18,"Kinsley Klimus"
834,"Male",37,1973-04-07 00:00:00.000,"Environmental Tech","Financial Services","Mass Customer","N","No",3,"Rudolf Brandes"
885,"Male",20,1966-11-11 00:00:00.000,"Statistician IV","Financial Services","Mass Customer","N","No",18,"Yancey Wivell"
910,"Male",50,1986-04-26 00:00:00.000,"Biostatistician I","Financial Services","Mass Customer","N","No",14,"Lewes Foulcher"
917,"Male",63,1964-05-06 00:00:00.000,"VP Product Management","Financial Services","Mass Customer","N","No",19,"Odo MacKaig"
1061,"Male",34,1988-11-07 00:00:00.000,"Speech Pathologist","Financial Services","Mass Customer","N","No",19,"Anderson No Last name"
1279,"Male",30,1962-08-12 00:00:00.000,"Staff Accountant I","Financial Services","Mass Customer","N","No",20,"Burr Lygoe"
1363,"Male",7,1961-10-16 00:00:00.000,"Associate Professor","Financial Services","Mass Customer","N","No",18,"Boniface Kivelhan"
1388,"Male",86,1972-08-14 00:00:00.000,"Internal Auditor","Financial Services","Mass Customer","N","No",7,"Carny Shilstone"
1396,"Male",20,1987-10-07 00:00:00.000,"Cost Accountant","Financial Services","Mass Customer","N","No",18,"Sinclair Melonby"
1505,"Male",90,1993-10-21 00:00:00.000,"Recruiting Manager","Financial Services","Mass Customer","N","No",3,"Cristian Trounce"
1510,"Male",94,1959-02-05 00:00:00.000,"Actuary","Financial Services","Mass Customer","N","No",18,"Timmie Chitty"
1511,"Male",97,1990-07-08 00:00:00.000,"Internal Auditor","Financial Services","Mass Customer","N","No",4,"Yves Trehearne"
1522,"Male",57,1994-06-13 00:00:00.000,"Paralegal","Financial Services","Mass Customer","N","No",7,"Hubie Thunnerclef"
1557,"Male",64,1975-08-14 00:00:00.000,"Speech Pathologist","Financial Services","Mass Customer","N","No",6,"Efren Castanos"
1576,"Male",77,1985-11-10 00:00:00.000,"VP Marketing","Financial Services","Mass Customer","N","No",20,"Reube Roscrigg"
1629,"Male",46,1974-08-21 00:00:00.000,"VP Accounting","Financial Services","Mass Customer","N","No",14,"Edsel Lester"
1641,"Male",29,1972-09-01 00:00:00.000,"Community Outreach Specialist","Financial Services","Mass Customer","N","No",14,"Vasily Sturgeon"
1657,"Male",11,1977-03-08 00:00:00.000,"Computer Systems Analyst III","Financial Services","Mass Customer","N","No",5,"Stanwood Troillet"
1722,"Male",52,1963-07-17 00:00:00.000,"Cost Accountant","Financial Services","Mass Customer","N","No",4,"Fritz Geare"
1842,"Male",89,1977-02-27 00:00:00.000,"Accountant IV","Financial Services","Mass Customer","N","No",8,"Ephrayim Beville"
1845,"Male",34,1978-01-16 00:00:00.000,"General Manager","Financial Services","Mass Customer","N","No",6,"Pascal Veronique"
1890,"Male",89,1972-10-08 00:00:00.000,"Analyst Programmer","Financial Services","Mass Customer","N","No",7,"Carce Gunthorp"
1914,"Male",72,1968-06-21 00:00:00.000,"VP Product Management","Financial Services","Mass Customer","N","No",5,"Clyve Sandwick"
1920,"Male",29,1988-01-06 00:00:00.000,"Sales Associate","Financial Services","Mass Customer","N","No",13,"Rutter Marlen"
2041,"Male",52,1957-10-27 00:00:00.000,"VP Accounting","Financial Services","Mass Customer","N","No",17,"Mort Heath"
2153,"Male",22,1986-10-13 00:00:00.000,"Financial Analyst","Financial Services","Mass Customer","N","No",10,"Jimmy No Last name"
2169,"Male",80,1979-02-28 00:00:00.000,"Senior Financial Analyst","Financial Services","Mass Customer","N","No",18,"Jarrad Atwell"
2197,"Male",32,1993-09-16 00:00:00.000,"Programmer Analyst I","Financial Services","Mass Customer","N","No",7,"Filip Willows"
2217,"Male",98,1981-10-17 00:00:00.000,"Paralegal","Financial Services","Mass Customer","N","No",16,"Kristofor Juris"
2374,"Male",6,1993-06-15 00:00:00.000,"Design Engineer","Financial Services","Mass Customer","N","No",9,"Dolf Baudichon"
2388,"Male",84,1997-05-28 00:00:00.000,"Cost Accountant","Financial Services","Mass Customer","N","No",1,"Quincy Weben"
2509,"Male",99,1971-07-07 00:00:00.000,"Help Desk Technician","Financial Services","Mass Customer","N","No",7,"Danya Beadles"
2525,"Male",25,1992-10-03 00:00:00.000,"Cost Accountant","Financial Services","Mass Customer","N","No",8,"Hans Ison"
2567,"Male",97,1975-01-13 00:00:00.000,"Systems Administrator IV","Financial Services","Mass Customer","N","No",22,"Tobe Spirit"
2622,"Male",13,1979-12-10 00:00:00.000,"Staff Accountant I","Financial Services","Mass Customer","N","No",16,"Natty Sisneros"
2724,"Male",92,1994-01-10 00:00:00.000,"Mechanical Systems Engineer","Financial Services","Mass Customer","N","No",4,"Gerome Dutteridge"
2730,"Male",15,1960-11-27 00:00:00.000,"Senior Financial Analyst","Financial Services","Mass Customer","N","No",11,"Taddeo Karlicek"
2744,"Male",59,1999-01-25 00:00:00.000,"Senior Financial Analyst","Financial Services","Mass Customer","N","No",3,"Bjorn Isitt"
2778,"Male",50,1978-08-13 00:00:00.000,"Paralegal","Financial Services","Mass Customer","N","No",12,"Micheil Pockey"
2791,"Male",72,1988-04-12 00:00:00.000,"Financial Advisor","Financial Services","Mass Customer","N","No",3,"Dew Lavrinov"
2862,"Male",46,1987-12-23 00:00:00.000,"Cost Accountant","Financial Services","Mass Customer","N","No",10,"Normand Pattillo"
3135,"Male",83,1962-01-14 00:00:00.000,"Staff Scientist","Financial Services","Mass Customer","N","No",16,"Titus Worsall"
3185,"Male",25,1956-01-18 00:00:00.000,"Senior Financial Analyst","Financial Services","Mass Customer","N","No",10,"Duky Crichley"
3188,"Male",94,1999-07-07 00:00:00.000,"Actuary","Financial Services","Mass Customer","N","No",1,"Boyd No Last name"
3189,"Male",40,1963-03-01 00:00:00.000,"Environmental Specialist","Financial Services","Mass Customer","N","No",11,"Abbott Knaggs"
3279,"Male",55,1959-02-18 00:00:00.000,"Staff Scientist","Financial Services","Mass Customer","N","No",14,"Morgun Razoux"
3306,"Male",50,1991-05-17 00:00:00.000,"Compensation Analyst","Financial Services","Mass Customer","N","No",7,"Iggy Whorton"
3392,"Male",41,1976-12-12 00:00:00.000,"Tax Accountant","Financial Services","Mass Customer","N","No",10,"Brock Ride"
3399,"Male",95,1996-05-10 00:00:00.000,"VP Accounting","Financial Services","Mass Customer","N","No",2,"Hillyer Biddulph"
3460,"Male",22,1999-10-10 00:00:00.000,"Actuary","Financial Services","Mass Customer","N","No",2,"Reinhold Barthrup"
3507,"Male",70,1955-03-03 00:00:00.000,"Physical Therapy Assistant","Financial Services","Mass Customer","N","No",5,"Christoph Greatreax"
3537,"Male",1,1997-01-15 00:00:00.000,"Graphic Designer","Financial Services","Mass Customer","N","No",4,"Sholom Pavlasek"
3591,"Male",15,1978-10-28 00:00:00.000,"Accountant III","Financial Services","Mass Customer","N","No",10,"Dwight Kinsey"
3660,"Male",99,1981-03-14 00:00:00.000,"Administrative Assistant IV","Financial Services","Mass Customer","N","No",7,"Gradeigh Hothersall"
3729,"Male",6,1960-12-16 00:00:00.000,"Financial Analyst","Financial Services","Mass Customer","N","No",19,"Armand McNish"
3782,"Male",12,1973-06-13 00:00:00.000,"Environmental Specialist","Financial Services","Mass Customer","N","No",11,"Elijah Drillot"
3873,"Male",32,1978-12-05 00:00:00.000,"Compensation Analyst","Financial Services","Mass Customer","N","No",11,"Sascha Paolozzi"
3874,"Male",47,1963-08-14 00:00:00.000,"Actuary","Financial Services","Mass Customer","N","No",19,"Bendicty Juste"
3932,"Male",85,1986-07-10 00:00:00.000,"Senior Editor","Financial Services","Mass Customer","N","No",11,"Hadley Veracruysse"
2,"Male",81,1980-12-16 00:00:00.000,"Administrative Officer","Financial Services","Mass Customer","N","Yes",16,"Eli Bockman"
