Customer_ID,First_name,Last_name,Gender,Past_3_Years_Bike_Related_Purchases,DOB,Age,Job_title,Job_industry_category,Wealth_segment,Deceased_indicator,Owns_car,Tenure,Age_Group,Full_name
808,"Nigel","Phippard","Male",21,"21/11/1979",42,"Social Worker","Health","High Net Worth","N","Yes",17,"40-49","Nigel Phippard"
891,"Talbot","Andrioni","Male",21,"06/08/1981",40,"Occupational Therapist","Health","High Net Worth","N","Yes",9,"40-49","Talbot Andrioni"
969,"Jo","Mallinar","Female",20,"19/09/1978",43,"Health Coach IV","Health","High Net Worth","N","Yes",18,"40-49","Jo Mallinar"
982,"Tibold","Bonwell","Male",14,"12/02/1960",62,"Geologist III","Health","High Net Worth","N","Yes",6,"60-69","Tibold Bonwell"
1011,"Cymbre","Janos","Female",42,"19/07/1985",36,"Occupational Therapist","Health","High Net Worth","N","Yes",10,"30-39","Cymbre Janos"
1024,"Rhodia","D'Onise","Female",17,"05/06/1992",29,"Social Worker","Health","High Net Worth","N","Yes",2,"20-29","Rhodia D'Onise"
1144,"Damon","Phelip","Male",73,"12/12/1996",25,"Environmental Specialist","Health","High Net Worth","N","Yes",5,"20-29","Damon Phelip"
1189,"Mart","Bazoche","Male",22,"29/08/1988",33,"Geologist I","Health","High Net Worth","N","Yes",8,"30-39","Mart Bazoche"
1221,"Byrom","Draisey","Male",75,"25/09/1995",26,"VP Product Management","Health","High Net Worth","N","Yes",14,"20-29","Byrom Draisey"
1307,"Emlyn","Musgrave","Female",73,"06/09/1970",51,"Dental Hygienist","Health","High Net Worth","N","Yes",10,"50-59","Emlyn Musgrave"
1424,"Allin","Arbuckel","Male",56,"03/08/1974",47,"Occupational Therapist","Health","High Net Worth","N","Yes",14,"40-49","Allin Arbuckel"
1495,"Charmion","Dobsons","Female",4,"14/08/1989",32,"Physical Therapy Assistant","Health","High Net Worth","N","Yes",8,"30-39","Charmion Dobsons"
1538,"Ahmed","Edmondson","Male",74,"22/04/1989",33,"Pharmacist","Health","High Net Worth","N","Yes",12,"30-39","Ahmed Edmondson"
1611,"Terencio","","Male",93,"22/11/1971",50,"Developer IV","Health","High Net Worth","N","Yes",13,"50-59","Terencio "
1712,"Chad","","Female",63,"12/10/1976",45,"Dental Hygienist","Health","High Net Worth","N","Yes",7,"40-49","Chad "
1731,"Aigneis","MacKall","Female",26,"11/03/1959",63,"Health Coach III","Health","High Net Worth","N","Yes",19,"60-69","Aigneis MacKall"
1753,"Kerry","Ford","Female",6,"12/10/1997",24,"VP Product Management","Health","High Net Worth","N","Yes",1,"20-29","Kerry Ford"
1885,"Jerome","Sheavills","Male",18,"27/10/1982",39,"Software Consultant","Health","High Net Worth","N","Yes",11,"30-39","Jerome Sheavills"
1980,"Kenneth","Viall","Male",97,"20/06/1992",29,"Food Chemist","Health","High Net Worth","N","Yes",7,"20-29","Kenneth Viall"
2066,"Skipp","McLarens","Male",91,"21/12/1969",52,"Food Chemist","Health","High Net Worth","N","Yes",12,"50-59","Skipp McLarens"
2105,"Terrance","Goligher","Male",29,"11/11/1971",50,"Food Chemist","Health","High Net Worth","N","Yes",6,"50-59","Terrance Goligher"
2109,"Grazia","Vinson","Female",14,"13/04/1965",57,"Account Representative II","Health","High Net Worth","N","Yes",18,"50-59","Grazia Vinson"
2122,"Osborne","Nawton","Male",85,"27/01/1973",49,"Registered Nurse","Health","High Net Worth","N","Yes",11,"40-49","Osborne Nawton"
2136,"Heather","Golsworthy","Female",21,"12/07/1965",56,"Office Assistant I","Health","High Net Worth","N","Yes",5,"50-59","Heather Golsworthy"
2203,"Ganny","Alessandrelli","Male",13,"23/12/1998",23,"Sales Associate","Health","High Net Worth","N","Yes",2,"20-29","Ganny Alessandrelli"
2314,"Ravid","Lapenna","Male",59,"22/12/1993",28,"Registered Nurse","Health","High Net Worth","N","Yes",7,"20-29","Ravid Lapenna"
2384,"Garey","Letrange","Male",96,"16/07/1961",60,"Operator","Health","High Net Worth","N","Yes",6,"60-69","Garey Letrange"
2393,"Dorian","Colledge","Female",68,"21/06/1981",40,"Registered Nurse","Health","High Net Worth","N","Yes",11,"40-49","Dorian Colledge"
2472,"Mathias","Element","Male",99,"02/06/1989",32,"Product Engineer","Health","High Net Worth","N","Yes",16,"30-39","Mathias Element"
2605,"Had","Gilling","Male",50,"03/02/1965",57,"Marketing Manager","Health","High Net Worth","N","Yes",18,"50-59","Had Gilling"
2692,"Jacklyn","Bromehed","Female",57,"19/12/1988",33,"Research Associate","Health","High Net Worth","N","Yes",22,"30-39","Jacklyn Bromehed"
2693,"Abram","Phillipson","Male",91,"11/04/1968",54,"Research Assistant III","Health","High Net Worth","N","Yes",16,"50-59","Abram Phillipson"
2714,"Emmy","Jenton","Female",50,"17/03/1998",24,"Occupational Therapist","Health","High Net Worth","N","Yes",1,"20-29","Emmy Jenton"
2739,"Alair","Cullingford","Male",48,"18/07/1985",36,"Mechanical Systems Engineer","Health","High Net Worth","N","Yes",15,"30-39","Alair Cullingford"
2743,"Carr","Muckley","Male",67,"25/05/1979",42,"Social Worker","Health","High Net Worth","N","Yes",20,"40-49","Carr Muckley"
2953,"Hector","Carwithan","Male",45,"26/10/1972",49,"Recruiting Manager","Health","High Net Worth","N","Yes",8,"40-49","Hector Carwithan"
2989,"Mort","","Male",37,"25/10/2000",21,"Dental Hygienist","Health","High Net Worth","N","Yes",2,"20-29","Mort "
3125,"Krystyna","Scarasbrick","Female",2,"21/08/1978",43,"Social Worker","Health","High Net Worth","N","Yes",5,"40-49","Krystyna Scarasbrick"
3211,"Betsy","Cosh","Female",52,"12/06/1993",28,"Automation Specialist II","Health","High Net Worth","N","Yes",7,"20-29","Betsy Cosh"
3348,"Amanda","Hazeltine","Female",93,"08/11/1956",65,"Pharmacist","Health","High Net Worth","N","Yes",6,"60-69","Amanda Hazeltine"
3483,"Emlyn","Burnel","Male",19,"02/10/1956",65,"Senior Sales Associate","Health","High Net Worth","N","Yes",15,"60-69","Emlyn Burnel"
3532,"May","Birch","Female",27,"24/07/1990",31,"Media Manager I","Health","High Net Worth","N","Yes",7,"30-39","May Birch"
3543,"Shanie","Zahor","Female",15,"25/12/1986",35,"Food Chemist","Health","High Net Worth","N","Yes",21,"30-39","Shanie Zahor"
3604,"Findlay","Lubman","Male",3,"09/04/1971",51,"VP Quality Control","Health","High Net Worth","N","Yes",9,"50-59","Findlay Lubman"
3627,"Loren","Pischof","Male",92,"12/08/1961",60,"Teacher","Health","High Net Worth","N","Yes",14,"60-69","Loren Pischof"
3652,"Aldrich","Camble","Male",20,"06/02/1955",67,"Nurse","Health","High Net Worth","N","Yes",17,"60-69","Aldrich Camble"
3684,"Jeffie","Mortell","Male",13,"25/04/1974",48,"Food Chemist","Health","High Net Worth","N","Yes",4,"40-49","Jeffie Mortell"
3704,"Haslett","Ropars","Male",54,"08/05/1975",46,"Health Coach III","Health","High Net Worth","N","Yes",6,"40-49","Haslett Ropars"
3769,"Kerry","Wooldridge","Male",40,"19/01/1993",29,"Desktop Support Technician","Health","High Net Worth","N","Yes",5,"20-29","Kerry Wooldridge"
3961,"Gertie","Caser","Female",11,"05/07/1992",29,"Recruiter","Health","High Net Worth","N","Yes",5,"20-29","Gertie Caser"
37,"Laurie","Dwerryhouse","Female",46,"22/12/1985",36,"Social Worker","Health","High Net Worth","N","No",16,"30-39","Laurie Dwerryhouse"
170,"Jammal","Gever","Male",80,"02/06/1975",46,"Pharmacist","Health","High Net Worth","N","No",21,"40-49","Jammal Gever"
263,"Tonia","Leigh","Female",89,"19/11/1985",36,"Dental Hygienist","Health","High Net Worth","N","No",7,"30-39","Tonia Leigh"
275,"Dud","","Male",7,"27/07/1955",66,"VP Sales","Health","High Net Worth","N","No",13,"60-69","Dud "
289,"Modestia","Lithgow","Female",43,"12/04/1970",52,"Clinical Specialist","Health","High Net Worth","N","No",10,"50-59","Modestia Lithgow"
306,"Ruy","Adanet","Male",19,"02/08/1973",48,"Registered Nurse","Health","High Net Worth","N","No",18,"40-49","Ruy Adanet"
311,"Jaimie","Halms","Female",86,"16/08/1957",64,"Internal Auditor","Health","High Net Worth","N","No",12,"60-69","Jaimie Halms"
332,"Liza","Trouel","Female",23,"19/08/1978",43,"Registered Nurse","Health","High Net Worth","N","No",14,"40-49","Liza Trouel"
342,"Winslow","Hammant","Male",40,"19/05/1987",34,"Programmer IV","Health","High Net Worth","N","No",2,"30-39","Winslow Hammant"
385,"Kendall","Humes","Male",69,"07/12/1966",55,"Project Manager","Health","High Net Worth","N","No",9,"50-59","Kendall Humes"
414,"Thorin","Grimoldby","Male",12,"16/07/1976",45,"Social Worker","Health","High Net Worth","N","No",10,"40-49","Thorin Grimoldby"
424,"Dennie","Eunson","Male",77,"25/01/1978",44,"Research Nurse","Health","High Net Worth","N","No",9,"40-49","Dennie Eunson"
511,"Theo","Tolmie","Female",92,"02/12/1982",39,"Dental Hygienist","Health","High Net Worth","N","No",10,"30-39","Theo Tolmie"
521,"Peri","Hovie","Female",29,"19/12/1978",43,"Help Desk Operator","Health","High Net Worth","N","No",16,"40-49","Peri Hovie"
637,"Mercy","Wilsone","Female",60,"23/09/1976",45,"Health Coach I","Health","High Net Worth","N","No",13,"40-49","Mercy Wilsone"
664,"Mathe","Scatcher","Male",38,"05/10/1994",27,"Research Nurse","Health","High Net Worth","N","No",4,"20-29","Mathe Scatcher"
688,"Baron","Bullus","Male",90,"15/02/1969",53,"Junior Executive","Health","High Net Worth","N","No",9,"50-59","Baron Bullus"
695,"Kevan","Kubal","Male",36,"30/11/1977",44,"Engineer II","Health","High Net Worth","N","No",11,"40-49","Kevan Kubal"
759,"Mitchel","Schimek","Male",89,"18/04/1963",59,"Clinical Specialist","Health","High Net Worth","N","No",13,"50-59","Mitchel Schimek"
779,"Maddy","Larrat","Female",1,"10/02/1992",30,"Staff Accountant III","Health","High Net Worth","N","No",7,"30-39","Maddy Larrat"
822,"Ardis","Tomlett","Female",67,"23/10/1974",47,"Sales Associate","Health","High Net Worth","N","No",17,"40-49","Ardis Tomlett"
918,"Mahmud","Chiles","Male",73,"26/02/1975",47,"Internal Auditor","Health","High Net Worth","N","No",13,"40-49","Mahmud Chiles"
936,"Raffaello","Godleman","Male",64,"16/05/1988",33,"Speech Pathologist","Health","High Net Worth","N","No",3,"30-39","Raffaello Godleman"
958,"Kristofor","Saulter","Male",15,"14/01/1964",58,"Biostatistician IV","Health","High Net Worth","N","No",18,"50-59","Kristofor Saulter"
973,"Annabella","Hebron","Female",46,"02/08/1979",42,"Data Coordiator","Health","High Net Worth","N","No",15,"40-49","Annabella Hebron"
1040,"Jacenta","Wedlock","Female",78,"04/03/1975",47,"Food Chemist","Health","High Net Worth","N","No",9,"40-49","Jacenta Wedlock"
1094,"Shaughn","Salters","Male",48,"27/12/1975",46,"Dental Hygienist","Health","High Net Worth","N","No",19,"40-49","Shaughn Salters"
1096,"Jakie","Mungham","Male",33,"29/11/1969",52,"Software Test Engineer I","Health","High Net Worth","N","No",14,"50-59","Jakie Mungham"
1107,"Maridel","Whitby","Female",70,"17/07/1974",47,"Social Worker","Health","High Net Worth","N","No",18,"40-49","Maridel Whitby"
1237,"Junia","Humerstone","Female",6,"31/12/1969",52,"Research Nurse","Health","High Net Worth","N","No",16,"50-59","Junia Humerstone"
1256,"Granny","Lukes","Male",8,"11/05/1986",35,"Food Chemist","Health","High Net Worth","N","No",9,"30-39","Granny Lukes"
1343,"Creight","Deery","Male",67,"10/12/1979",42,"Dental Hygienist","Health","High Net Worth","N","No",5,"40-49","Creight Deery"
1357,"Waylin","Eassom","Male",69,"14/05/1993",28,"Research Nurse","Health","High Net Worth","N","No",6,"20-29","Waylin Eassom"
1358,"Gerome","Whittock","Male",8,"11/04/1994",28,"Dental Hygienist","Health","High Net Worth","N","No",6,"20-29","Gerome Whittock"
1408,"Kendricks","Plastow","Male",14,"22/06/1997",24,"Dental Hygienist","Health","High Net Worth","N","No",4,"20-29","Kendricks Plastow"
1453,"Ahmed","","Male",54,"30/07/1977",44,"Computer Systems Analyst I","Health","High Net Worth","N","No",13,"40-49","Ahmed "
1555,"Marcello","Spenclay","Male",60,"19/08/1962",59,"Tax Accountant","Health","High Net Worth","N","No",15,"50-59","Marcello Spenclay"
1710,"Matilde","MacKeeg","Female",49,"30/06/1954",67,"Health Coach IV","Health","High Net Worth","N","No",17,"60-69","Matilde MacKeeg"
1760,"Kelsy","Barrowcliff","Female",68,"27/04/1966",55,"Dental Hygienist","Health","High Net Worth","N","No",15,"50-59","Kelsy Barrowcliff"
1907,"Lind","Dredge","Male",69,"04/11/1974",47,"VP Sales","Health","High Net Worth","N","No",18,"40-49","Lind Dredge"
2012,"Maisey","Lavell","Female",55,"07/09/1972",49,"Health Coach I","Health","High Net Worth","N","No",4,"40-49","Maisey Lavell"
2033,"Mar","Philippon","Male",36,"31/08/1971",50,"Dental Hygienist","Health","High Net Worth","N","No",10,"50-59","Mar Philippon"
2098,"Ame","Tossell","Female",82,"13/12/1969",52,"Dental Hygienist","Health","High Net Worth","N","No",16,"50-59","Ame Tossell"
2171,"Laryssa","Maes","Female",21,"10/02/1970",52,"Pharmacist","Health","High Net Worth","N","No",10,"50-59","Laryssa Maes"
2186,"Carolina","Sexty","Female",61,"18/03/1963",59,"Clinical Specialist","Health","High Net Worth","N","No",5,"50-59","Carolina Sexty"
2210,"Kirby","Cameron","Male",16,"24/11/1985",36,"Registered Nurse","Health","High Net Worth","N","No",5,"30-39","Kirby Cameron"
2285,"Maritsa","Bellison","Female",71,"27/10/1973",48,"Quality Control Specialist","Health","High Net Worth","N","No",5,"40-49","Maritsa Bellison"
2674,"Lynsey","Broady","Female",59,"12/02/1993",29,"Food Chemist","Health","High Net Worth","N","No",5,"20-29","Lynsey Broady"
2698,"Nedi","MacClay","Female",19,"15/06/1974",47,"Administrative Officer","Health","High Net Worth","N","No",20,"40-49","Nedi MacClay"
2926,"Jonie","Bickerstasse","Female",27,"20/03/1963",59,"Research Nurse","Health","High Net Worth","N","No",12,"50-59","Jonie Bickerstasse"
2973,"Torr","Mintram","Male",34,"12/05/1972",49,"Senior Developer","Health","High Net Worth","N","No",5,"40-49","Torr Mintram"
3035,"Sigfrid","Caldecot","Male",98,"15/04/1980",42,"Associate Professor","Health","High Net Worth","N","No",13,"40-49","Sigfrid Caldecot"
3118,"Cleveland","Coxon","Male",54,"22/01/1993",29,"Occupational Therapist","Health","High Net Worth","N","No",9,"20-29","Cleveland Coxon"
3123,"Tina","Riggulsford","Female",71,"17/08/1976",45,"Dental Hygienist","Health","High Net Worth","N","No",20,"40-49","Tina Riggulsford"
3197,"Stern","Ilyenko","Male",83,"18/02/1976",46,"Environmental Specialist","Health","High Net Worth","N","No",14,"40-49","Stern Ilyenko"
3239,"Wendi","Hew","Female",15,"06/12/1971",50,"Staff Scientist","Health","High Net Worth","N","No",5,"50-59","Wendi Hew"
3265,"Isaak","Higounet","Male",64,"02/06/1967",54,"Clinical Specialist","Health","High Net Worth","N","No",11,"50-59","Isaak Higounet"
3282,"Helga","Nuzzi","Female",8,"24/04/1959",63,"Clinical Specialist","Health","High Net Worth","N","No",13,"60-69","Helga Nuzzi"
3307,"Portia","Thirlwall","Female",96,"02/09/1978",43,"Analyst Programmer","Health","High Net Worth","N","No",14,"40-49","Portia Thirlwall"
3323,"Cortie","Hamshar","Male",99,"01/03/1973",49,"Account Representative I","Health","High Net Worth","N","No",8,"40-49","Cortie Hamshar"
3418,"Felipa","Paddingdon","Female",18,"31/12/1959",62,"Systems Administrator IV","Health","High Net Worth","N","No",19,"60-69","Felipa Paddingdon"
3462,"Jehanna","Sparhawk","Female",96,"03/03/1957",65,"Registered Nurse","Health","High Net Worth","N","No",17,"60-69","Jehanna Sparhawk"
3487,"Amalee","Sanderson","Female",4,"15/12/1977",44,"Analyst Programmer","Health","High Net Worth","N","No",18,"40-49","Amalee Sanderson"
3493,"Jeffie","Eakly","Male",30,"29/02/1964",58,"Research Assistant I","Health","High Net Worth","N","No",18,"50-59","Jeffie Eakly"
3579,"Rachel","Somes","Female",32,"15/09/1987",34,"Software Test Engineer III","Health","High Net Worth","N","No",20,"30-39","Rachel Somes"
3589,"Nalani","Dummer","Female",73,"19/02/1962",60,"Computer Systems Analyst II","Health","High Net Worth","N","No",17,"60-69","Nalani Dummer"
3621,"Umeko","Hearfield","Female",13,"16/01/1975",47,"Developer IV","Health","High Net Worth","N","No",15,"40-49","Umeko Hearfield"
3629,"Vale","Starcks","Female",17,"29/10/1976",45,"Editor","Health","High Net Worth","N","No",22,"40-49","Vale Starcks"
3639,"Megan","Perrygo","Female",49,"11/01/1974",48,"Food Chemist","Health","High Net Worth","N","No",15,"40-49","Megan Perrygo"
3666,"Mathew","Marousek","Male",56,"27/03/1957",65,"Statistician II","Health","High Net Worth","N","No",10,"60-69","Mathew Marousek"
3778,"Ilaire","Redborn","Male",99,"09/06/1971",50,"Dental Hygienist","Health","High Net Worth","N","No",10,"50-59","Ilaire Redborn"
3908,"Dolf","Serridge","Male",64,"09/06/1999",22,"Junior Executive","Health","High Net Worth","N","No",1,"20-29","Dolf Serridge"
3990,"Reynard","Hagger","Male",99,"05/03/1998",24,"Desktop Support Technician","Health","High Net Worth","N","No",1,"20-29","Reynard Hagger"
76,"Rea","Hasser","Female",20,"23/01/1978",44,"Statistician II","Retail","High Net Worth","N","Yes",18,"40-49","Rea Hasser"
112,"Shena","Parren","Female",88,"12/08/1975",46,"Marketing Manager","Retail","High Net Worth","N","No",12,"40-49","Shena Parren"
131,"Jana","Renyard","Female",57,"16/10/1964",57,"Administrative Officer","Retail","High Net Worth","N","No",8,"50-59","Jana Renyard"
215,"Debera","Foxworthy","Female",37,"24/06/1974",47,"Assistant Professor","Retail","High Net Worth","N","Yes",18,"40-49","Debera Foxworthy"
234,"Mead","Alpes","Female",71,"12/08/1969",52,"Chief Design Engineer","Retail","High Net Worth","N","No",12,"50-59","Mead Alpes"
265,"Pennie","Stoile","Male",74,"05/10/1965",56,"Sales Representative","Retail","High Net Worth","N","Yes",18,"50-59","Pennie Stoile"
314,"Catie","Advani","Female",27,"25/08/1962",59,"Marketing Assistant","Retail","High Net Worth","N","Yes",5,"50-59","Catie Advani"
395,"Penn","Burkinshaw","Male",28,"27/11/1976",45,"Data Coordiator","Retail","High Net Worth","N","Yes",9,"40-49","Penn Burkinshaw"
559,"Erma","Vyel","Female",39,"05/03/1988",34,"Payment Adjustment Coordinator","Retail","High Net Worth","N","Yes",16,"30-39","Erma Vyel"
564,"Nettie","Iddy","Female",7,"07/11/1983",38,"Operator","Retail","High Net Worth","N","No",7,"30-39","Nettie Iddy"
601,"Ken","Renfree","Male",56,"04/12/1992",29,"Senior Quality Engineer","Retail","High Net Worth","N","Yes",4,"20-29","Ken Renfree"
608,"Alisun","Heinecke","Female",55,"08/01/1980",42,"Accounting Assistant I","Retail","High Net Worth","N","Yes",12,"40-49","Alisun Heinecke"
672,"Kleon","Pallatina","Male",53,"12/01/1977",45,"Analog Circuit Design manager","Retail","High Net Worth","N","No",12,"40-49","Kleon Pallatina"
687,"Welby","Ninnotti","Male",25,"10/02/1959",63,"Executive Secretary","Retail","High Net Worth","N","Yes",5,"60-69","Welby Ninnotti"
705,"Eddie","Yekel","Male",48,"16/01/1964",58,"Quality Engineer","Retail","High Net Worth","N","No",14,"50-59","Eddie Yekel"
710,"Benton","Oakly","Male",76,"01/03/1970",52,"Sales Representative","Retail","High Net Worth","N","Yes",13,"50-59","Benton Oakly"
847,"Kelci","Morrison","Female",66,"26/05/1991",30,"Chief Design Engineer","Retail","High Net Worth","N","No",9,"30-39","Kelci Morrison"
855,"Bennie","Llywarch","Female",74,"26/10/1974",47,"General Manager","Retail","High Net Worth","N","Yes",16,"40-49","Bennie Llywarch"
965,"Meggie","Whitchurch","Female",86,"18/06/1997",24,"Structural Engineer","Retail","High Net Worth","N","Yes",5,"20-29","Meggie Whitchurch"
