Customer Name,Customer Email Address,Customer Gender,Customer City,Customer Sales Territory Country,Customer Sales Territory Group,Customer Sales Territory Region,Customer Key,Customer Alternate Key,Customer Title,Customer Street Address,Customer Date of Birth,Customer Commute Distance,Customer First Purchase Date,Customer Education,Customer Occupation,Customer House Owner Indicator,Customer Cars Owned,Customer Marital Status,Customer Children,Customer Phone Number,Customer Annual Income,Customer Country Code,Customer Country,Customer Postal Code,Customer State Province,Customer State Province Code,Customer City State
"Lucas Lopez","lucas44@adventure-works.com","M","Fremont","United States","North America","Southwest",18938,"AW00018938","","445 Banyan Way",1962-11-30 00:00:00.000,"5-10 Miles",2013-10-18 00:00:00.000,"Partial High School","Skilled Manual","House Owner",2,"Married",2,"369-555-0176",70000,"US","United States","94536","California","CA","Fremont, CA"
"Hunter McDonald","hunter6@adventure-works.com","M","Woodland Hills","United States","North America","Southwest",18939,"AW00018939","","3224 Pome Court",1962-09-24 00:00:00.000,"5-10 Miles",2014-01-22 00:00:00.000,"Partial High School","Skilled Manual","House Owner",2,"Single",2,"666-555-0142",70000,"US","United States","91364","California","CA","Woodland Hills, CA"
"Jack Flores","jack12@adventure-works.com","M","Downey","United States","North America","Southwest",19020,"AW00019020","","279 Inverness Drive Unit C3",1963-03-12 00:00:00.000,"10+ Miles",2013-08-28 00:00:00.000,"Partial High School","Skilled Manual","House Owner",2,"Single",2,"737-555-0162",70000,"US","United States","90241","California","CA","Downey, CA"
"Samantha Wood","samantha27@adventure-works.com","F","Grossmont","United States","North America","Southwest",19022,"AW00019022","","152 Mill Road",1969-04-11 00:00:00.000,"10+ Miles",2013-10-01 00:00:00.000,"Partial High School","Skilled Manual","House Owner",2,"Married",2,"665-555-0155",70000,"US","United States","91941","California","CA","Grossmont, CA"
"Jeremiah Hughes","jeremiah31@adventure-works.com","M","Colma","United States","North America","Southwest",19161,"AW00019161","","1162 Relief Valley Ct",1969-04-04 00:00:00.000,"0-1 Miles",2013-05-01 00:00:00.000,"Bachelors","Skilled Manual","Not House Owner",2,"Single",4,"314-555-0193",70000,"US","United States","94014","California","CA","Colma, CA"
"Wyatt Robinson","wyatt19@adventure-works.com","M","Long Beach","United States","North America","Southwest",19659,"AW00019659","","735 S. 39th Street",1974-11-18 00:00:00.000,"5-10 Miles",2013-06-16 00:00:00.000,"Partial College","Skilled Manual","Not House Owner",2,"Single",0,"311-555-0145",70000,"US","United States","90802","California","CA","Long Beach, CA"
"Natalie Jackson","natalie79@adventure-works.com","F","San Diego","United States","North America","Southwest",19749,"AW00019749","","2429 Brown Street",1984-03-15 00:00:00.000,"0-1 Miles",2013-08-17 00:00:00.000,"Partial College","Skilled Manual","Not House Owner",2,"Single",0,"393-555-0186",70000,"US","United States","92102","California","CA","San Diego, CA"
"Catherine Sanders","catherine4@adventure-works.com","F","El Cajon","United States","North America","Southwest",19889,"AW00019889","","65 Joseph Ave",1957-12-19 00:00:00.000,"2-5 Miles",2013-10-24 00:00:00.000,"Partial High School","Skilled Manual","Not House Owner",2,"Single",2,"669-555-0129",70000,"US","United States","92020","California","CA","El Cajon, CA"
"Lee Alvarez","lee2@adventure-works.com","M","Coronado","United States","North America","Southwest",19890,"AW00019890","","4569 La Salle Ct.",1963-08-19 00:00:00.000,"10+ Miles",2013-07-17 00:00:00.000,"Partial High School","Skilled Manual","House Owner",2,"Single",2,"843-555-0135",70000,"US","United States","92118","California","CA","Coronado, CA"
"Isaiah Campbell","isaiah30@adventure-works.com","M","San Carlos","United States","North America","Southwest",20405,"AW00020405","","4378 Dover Way",1983-12-31 00:00:00.000,"0-1 Miles",2013-05-18 00:00:00.000,"Partial College","Skilled Manual","Not House Owner",2,"Single",0,"677-555-0182",70000,"US","United States","94070","California","CA","San Carlos, CA"
"David Jackson","david70@adventure-works.com","M","Torrance","United States","North America","Southwest",20412,"AW00020412","","5115 Meadowbrook Court",1983-04-22 00:00:00.000,"5-10 Miles",2013-05-05 00:00:00.000,"Partial College","Skilled Manual","House Owner",2,"Married",0,"760-555-0137",70000,"US","United States","90505","California","CA","Torrance, CA"
"Oscar Ross","oscar12@adventure-works.com","M","Oakland","United States","North America","Southwest",20702,"AW00020702","","7104 Roland Ct.",1969-03-07 00:00:00.000,"0-1 Miles",2013-07-20 00:00:00.000,"Bachelors","Skilled Manual","Not House Owner",2,"Single",4,"176-555-0134",70000,"US","United States","94611","California","CA","Oakland, CA"
"Richard Stone","richard102@adventure-works.com","M","Burlingame","United States","North America","Southwest",21265,"AW00021265","","495 Saddlehill Lane",1983-03-10 00:00:00.000,"5-10 Miles",2013-09-04 00:00:00.000,"Partial College","Skilled Manual","Not House Owner",2,"Single",0,"102-555-0145",70000,"US","United States","94010","California","CA","Burlingame, CA"
"Xavier Nelson","xavier32@adventure-works.com","M","Oakland","United States","North America","Southwest",21328,"AW00021328","","9970 San Miguel Rd # 170",1965-02-05 00:00:00.000,"1-2 Miles",2013-07-08 00:00:00.000,"Partial High School","Skilled Manual","Not House Owner",2,"Single",2,"258-555-0128",70000,"US","United States","94611","California","CA","Oakland, CA"
"Sarah Rodriguez","sarah22@adventure-works.com","F","San Diego","United States","North America","Southwest",21369,"AW00021369","","5209 Janin Pl.",1982-07-16 00:00:00.000,"5-10 Miles",2013-09-29 00:00:00.000,"Partial College","Skilled Manual","House Owner",2,"Married",0,"128-555-0196",70000,"US","United States","92102","California","CA","San Diego, CA"
"Isabella Carter","isabella40@adventure-works.com","F","Los Angeles","United States","North America","Southwest",21420,"AW00021420","","6406 Golden Leaf Way",1968-09-13 00:00:00.000,"1-2 Miles",2013-10-30 00:00:00.000,"Partial High School","Skilled Manual","Not House Owner",2,"Single",2,"690-555-0198",70000,"US","United States","90012","California","CA","Los Angeles, CA"
"Abigail Bryant","abigail43@adventure-works.com","F","Beverly Hills","United States","North America","Southwest",22042,"AW00022042","","2529 Clear Court",1983-08-18 00:00:00.000,"5-10 Miles",2013-03-18 00:00:00.000,"Partial College","Skilled Manual","House Owner",2,"Married",0,"843-555-0124",70000,"US","United States","90210","California","CA","Beverly Hills, CA"
"Trinity Cox","trinity10@adventure-works.com","F","La Jolla","United States","North America","Southwest",22043,"AW00022043","","1820 Adobe St",1978-02-09 00:00:00.000,"0-1 Miles",2013-04-06 00:00:00.000,"Partial College","Skilled Manual","Not House Owner",2,"Single",0,"944-555-0152",70000,"US","United States","92806","California","CA","La Jolla, CA"
"Eduardo Powell","eduardo53@adventure-works.com","M","Novato","United States","North America","Southwest",22108,"AW00022108","","1810 Darlene Dr.",1959-12-15 00:00:00.000,"1-2 Miles",2013-04-18 00:00:00.000,"Partial High School","Skilled Manual","Not House Owner",2,"Single",2,"196-555-0183",70000,"US","United States","94947","California","CA","Novato, CA"
"Alyssa Kelly","alyssa45@adventure-works.com","F","San Gabriel","United States","North America","Southwest",22153,"AW00022153","","4111 Vista Diablo",1984-02-01 00:00:00.000,"0-1 Miles",2013-05-28 00:00:00.000,"Partial College","Skilled Manual","Not House Owner",2,"Married",0,"186-555-0170",70000,"US","United States","91776","California","CA","San Gabriel, CA"
"Destiny Morris","destiny25@adventure-works.com","F","Spring Valley","United States","North America","Southwest",22164,"AW00022164","","8166 Starflower Dr",1983-02-21 00:00:00.000,"0-1 Miles",2013-06-10 00:00:00.000,"Partial College","Skilled Manual","Not House Owner",2,"Single",0,"385-555-0163",70000,"US","United States","91977","California","CA","Spring Valley, CA"
"Nicholas Jackson","nicholas12@adventure-works.com","M","Los Angeles","United States","North America","Southwest",22784,"AW00022784","","7939 Bayview Court",1963-06-14 00:00:00.000,"2-5 Miles",2013-07-08 00:00:00.000,"Partial High School","Skilled Manual","House Owner",2,"Married",2,"531-555-0167",70000,"US","United States","90012","California","CA","Los Angeles, CA"
"Xavier Sanchez","xavier85@adventure-works.com","M","Redwood City","United States","North America","Southwest",22993,"AW00022993","","7960 Shadow Creek Dr.",1977-08-19 00:00:00.000,"0-1 Miles",2013-08-25 00:00:00.000,"Partial College","Skilled Manual","Not House Owner",2,"Single",0,"916-555-0146",70000,"US","United States","94063","California","CA","Redwood City, CA"
"Brandon Powell","brandon6@adventure-works.com","M","Redwood City","United States","North America","Southwest",23081,"AW00023081","","5551 Orinda Court",1983-10-01 00:00:00.000,"5-10 Miles",2013-08-03 00:00:00.000,"Partial College","Skilled Manual","House Owner",2,"Married",0,"258-555-0193",70000,"US","United States","94063","California","CA","Redwood City, CA"
"Jonathan Williams","jonathan63@adventure-works.com","M","Spring Valley","United States","North America","Southwest",23082,"AW00023082","","2518 Kirkwood Dr.",1983-12-02 00:00:00.000,"5-10 Miles",2013-08-07 00:00:00.000,"Partial College","Skilled Manual","House Owner",2,"Married",0,"905-555-0112",70000,"US","United States","91977","California","CA","Spring Valley, CA"
"Gabrielle Brooks","gabrielle19@adventure-works.com","F","National City","United States","North America","Southwest",23092,"AW00023092","","2342 Peachwillow",1983-04-23 00:00:00.000,"0-1 Miles",2013-06-25 00:00:00.000,"Partial College","Skilled Manual","Not House Owner",2,"Single",0,"820-555-0158",70000,"US","United States","91950","California","CA","National City, CA"
"Nathan Parker","nathan30@adventure-works.com","M","San Diego","United States","North America","Southwest",23093,"AW00023093","","6270 Pinecreek Way",1982-09-04 00:00:00.000,"5-10 Miles",2014-01-06 00:00:00.000,"Partial College","Skilled Manual","House Owner",2,"Married",0,"313-555-0165",70000,"US","United States","92102","California","CA","San Diego, CA"
"Anthony Lee","anthony8@adventure-works.com","M","Santa Cruz","United States","North America","Southwest",23132,"AW00023132","","9780 Ridgeview Dr.",1963-03-11 00:00:00.000,"1-2 Miles",2013-03-17 00:00:00.000,"Partial High School","Skilled Manual","Not House Owner",2,"Married",2,"479-555-0112",70000,"US","United States","95062","California","CA","Santa Cruz, CA"
"Luis Green","luis47@adventure-works.com","M","Santa Cruz","United States","North America","Southwest",23319,"AW00023319","","2119 Chisholm Way",1984-04-10 00:00:00.000,"5-10 Miles",2013-10-12 00:00:00.000,"Partial College","Skilled Manual","House Owner",2,"Married",0,"492-555-0160",70000,"US","United States","95062","California","CA","Santa Cruz, CA"
"Noah Jackson","noah52@adventure-works.com","M","Redwood City","United States","North America","Southwest",23740,"AW00023740","","3951 Calle Verde Drive",1963-11-11 00:00:00.000,"10+ Miles",2013-08-03 00:00:00.000,"Partial High School","Skilled Manual","House Owner",2,"Married",2,"765-555-0191",70000,"US","United States","94063","California","CA","Redwood City, CA"
"Jada Parker","jada20@adventure-works.com","F","West Covina","United States","North America","Southwest",24233,"AW00024233","","7070 Grasswood Ct.",1984-11-20 00:00:00.000,"5-10 Miles",2013-11-30 00:00:00.000,"Partial College","Skilled Manual","House Owner",2,"Single",0,"477-555-0175",70000,"US","United States","91791","California","CA","West Covina, CA"
"Eduardo Martinez","eduardo16@adventure-works.com","M","West Covina","United States","North America","Southwest",24234,"AW00024234","","5697 Jacqueline Way",1985-04-14 00:00:00.000,"5-10 Miles",2013-12-11 00:00:00.000,"Partial College","Skilled Manual","House Owner",2,"Single",0,"954-555-0173",70000,"US","United States","91791","California","CA","West Covina, CA"
"Emily Washington","emily38@adventure-works.com","F","San Diego","United States","North America","Southwest",24254,"AW00024254","","1908 Stanford Street",1984-02-12 00:00:00.000,"0-1 Miles",2013-12-26 00:00:00.000,"Partial College","Skilled Manual","Not House Owner",2,"Single",0,"908-555-0122",70000,"US","United States","92102","California","CA","San Diego, CA"
"Richard Long","richard64@adventure-works.com","M","Newport Beach","United States","North America","Southwest",24264,"AW00024264","","9997 Montgomery Ave.",1983-04-27 00:00:00.000,"0-1 Miles",2013-10-13 00:00:00.000,"Partial College","Skilled Manual","Not House Owner",2,"Single",0,"823-555-0147",70000,"US","United States","92625","California","CA","Newport Beach, CA"
"Seth McDonald","seth29@adventure-works.com","M","Novato","United States","North America","Southwest",24265,"AW00024265","","5175 Reisling Court",1983-03-13 00:00:00.000,"0-1 Miles",2013-07-21 00:00:00.000,"Partial College","Skilled Manual","Not House Owner",2,"Married",0,"322-555-0183",70000,"US","United States","94947","California","CA","Novato, CA"
"Dalton Long","dalton55@adventure-works.com","M","Concord","United States","North America","Southwest",24430,"AW00024430","","8847 Reisling Court",1959-07-22 00:00:00.000,"1-2 Miles",2013-05-29 00:00:00.000,"Partial High School","Skilled Manual","Not House Owner",2,"Single",3,"362-555-0174",70000,"US","United States","94519","California","CA","Concord, CA"
"Melissa Murphy","melissa37@adventure-works.com","F","San Diego","United States","North America","Southwest",24686,"AW00024686","","3605 Haynes Court",1958-01-15 00:00:00.000,"10+ Miles",2014-01-23 00:00:00.000,"Partial High School","Skilled Manual","House Owner",2,"Single",2,"797-555-0173",70000,"US","United States","92102","California","CA","San Diego, CA"
"Faith Bryant","faith17@adventure-works.com","F","Chula Vista","United States","North America","Southwest",24992,"AW00024992","","6267 Morello Heights Circle",1963-03-09 00:00:00.000,"10+ Miles",2013-06-05 00:00:00.000,"Partial High School","Skilled Manual","House Owner",2,"Married",2,"154-555-0170",70000,"US","United States","91910","California","CA","Chula Vista, CA"
"Marvin Ortega","marvin22@adventure-works.com","M","Colma","United States","North America","Southwest",24993,"AW00024993","","4942 Frigate Ct",1963-03-19 00:00:00.000,"10+ Miles",2013-12-09 00:00:00.000,"Partial High School","Skilled Manual","House Owner",2,"Married",2,"337-555-0164",70000,"US","United States","94014","California","CA","Colma, CA"
"Jacqueline Rogers","jacqueline44@adventure-works.com","F","Palo Alto","United States","North America","Southwest",25015,"AW00025015","","5183 Ham Drive",1984-02-04 00:00:00.000,"0-1 Miles",2013-04-07 00:00:00.000,"Partial College","Skilled Manual","Not House Owner",2,"Married",0,"172-555-0159",70000,"US","United States","94303","California","CA","Palo Alto, CA"
"Lucas Robinson","lucas32@adventure-works.com","M","Palo Alto","United States","North America","Southwest",25018,"AW00025018","","9589 Eastgate Avenue",1982-08-04 00:00:00.000,"5-10 Miles",2013-05-30 00:00:00.000,"Partial College","Skilled Manual","House Owner",2,"Single",0,"178-555-0194",70000,"US","United States","94303","California","CA","Palo Alto, CA"
