CustomerKey,Name,Birth Date,Marital Status,Gender,Yearly Income,Total Children,Children At Home,Education,Occupation,Continent,City,State,Address Line 1,Customer Type,CountryRegion
10700,"Sharma, Logan",1954-04-01 00:00:00.000,"M","M",40000,1,0,"Partial College","Clerical","North America","Mill Valley","California","8255 Highland Road","Person","United States"
10701,"Ramirez, Juan",1954-10-04 00:00:00.000,"M","M",40000,1,0,"Partial College","Clerical","North America","Palo Alto","California","1201 St. Francis St.","Person","United States"
12258,"Stewart, Charles",1954-05-26 00:00:00.000,"M","M",40000,1,0,"Partial College","Clerical","North America","Fremont","California","9680 Huston Road","Person","United States"
12808,"Hughes, Carson",1958-02-10 00:00:00.000,"M","M",40000,1,0,"Partial College","Clerical","North America","Daly City","California","9108 Mcelroy","Person","United States"
12809,"Perry, Spencer",1958-05-08 00:00:00.000,"M","M",40000,1,0,"Partial College","Clerical","North America","Lincoln Acres","California","6836 Somerset Pl.","Person","United States"
13740,"Sanders, Dalton",1954-03-13 00:00:00.000,"M","M",40000,1,0,"Partial College","Clerical","North America","National City","California","1794 Portside Ct.","Person","United States"
13757,"Bell, Carlos",1958-08-05 00:00:00.000,"M","M",40000,1,0,"Partial College","Clerical","North America","Imperial Beach","California","2785 Terrace Dr.","Person","United States"
14340,"Rivera, Adrian",1954-04-13 00:00:00.000,"M","M",40000,1,0,"Partial College","Clerical","North America","Imperial Beach","California","1495 Linnet Court","Person","United States"
14367,"Bailey, Eduardo",1958-02-15 00:00:00.000,"M","M",40000,1,0,"Partial College","Clerical","North America","Fremont","California","9457 Mendocino Dr.","Person","United States"
16207,"Mitchell, Marcus",1954-09-21 00:00:00.000,"M","M",40000,1,0,"Partial College","Clerical","North America","San Francisco","California","9887 W. 39th Street","Person","United States"
16230,"Zhang, Zachary",1958-11-03 00:00:00.000,"M","M",40000,1,0,"Partial College","Clerical","North America","San Francisco","California","3369 N Lanky Lane","Person","United States"
17587,"Diaz, Gabriel",1954-07-23 00:00:00.000,"M","M",40000,1,0,"Partial College","Clerical","North America","Lemon Grove","California","2315 B Way","Person","United States"
17588,"Harris, Xavier",1954-02-24 00:00:00.000,"M","M",40000,1,0,"Partial College","Clerical","North America","Mill Valley","California","4753 Montanya Court","Person","United States"
17624,"Turner, Marcus",1958-03-04 00:00:00.000,"M","M",40000,1,0,"Partial College","Clerical","North America","Santa Cruz","California","702 Candle Dr","Person","United States"
518,"Bryant, Katherine",1954-06-20 00:00:00.000,"M","F",40000,1,0,"Partial College","Clerical","North America","Redwood City","California","8761 Dancing Court","Person","United States"
525,"Jackson, Alyssa",1956-01-23 00:00:00.000,"M","F",40000,1,0,"Partial College","Clerical","North America","Torrance","California","8752 Greenway Drive","Person","United States"
528,"Green, Jenna",1956-06-04 00:00:00.000,"M","F",40000,1,0,"Partial College","Clerical","North America","San Gabriel","California","905 Johnson Road","Person","United States"
529,"Washington, Joan",1957-08-19 00:00:00.000,"M","F",40000,1,0,"Partial College","Clerical","North America","Glendale","California","2932 Esperanza Dr","Person","United States"
532,"Yuan, Nina",1957-01-07 00:00:00.000,"M","F",40000,1,0,"Partial College","Clerical","North America","Beverly Hills","California","4851 Heights Ave.","Person","United States"
1428,"Stewart, Kimberly",1954-02-08 00:00:00.000,"M","F",40000,1,0,"Partial College","Clerical","North America","San Diego","California","6289 Via Del Verdes","Person","United States"
1436,"Zhou, Christy",1955-10-10 00:00:00.000,"M","F",40000,1,0,"Partial College","Clerical","North America","Bell Gardens","California","7527 Brook Way","Person","United States"
1443,"Richardson, Allison",1957-08-04 00:00:00.000,"M","F",40000,1,0,"Partial College","Clerical","North America","Burbank","California","4344 Azoras Cir","Person","United States"
1447,"Hall, Jasmine",1957-08-03 00:00:00.000,"M","F",40000,1,0,"Partial College","Clerical","North America","La Jolla","California","5366 Clayton Way","Person","United States"
1772,"Thomas, Morgan",1955-10-22 00:00:00.000,"M","F",40000,1,0,"Partial College","Clerical","North America","Spring Valley","California","3406 Oak Brook Place","Person","United States"
1775,"Gao, Kristen",1955-03-25 00:00:00.000,"M","F",40000,1,0,"Partial College","Clerical","North America","Burlingame","California","9456 Bell Dr.","Person","United States"
1779,"Morgan, Connie",1956-04-08 00:00:00.000,"M","F",40000,1,0,"Partial College","Clerical","North America","Santa Cruz","California","1893 Northridge Drive","Person","United States"
1789,"Nelson, Amanda",1957-06-28 00:00:00.000,"M","F",40000,1,0,"Partial College","Clerical","North America","Chula Vista","California","51, rue Henri Gagnon","Person","United States"
1790,"Zeng, Jamie",1957-04-24 00:00:00.000,"M","F",40000,1,0,"Partial College","Clerical","North America","Burlingame","California","5339 Cashew Street","Person","United States"
2728,"Rubio, Paula",1955-04-08 00:00:00.000,"M","F",40000,1,0,"Partial College","Clerical","North America","Berkeley","California","1011 Yolanda Circle","Person","United States"
2729,"Stewart, Taylor",1955-08-26 00:00:00.000,"M","F",40000,1,0,"Partial College","Clerical","North America","Bellflower","California","8678 Sierra Drive","Person","United States"
2735,"Gonzalez, Kristi",1956-07-09 00:00:00.000,"M","F",40000,1,0,"Partial College","Clerical","North America","Berkeley","California","2627 Holiday Hills Drive","Person","United States"
2742,"Morgan, Haley",1957-10-19 00:00:00.000,"M","F",40000,1,0,"Partial College","Clerical","North America","Imperial Beach","California","306 Winter Drive","Person","United States"
2747,"Madan, Janelle",1957-02-24 00:00:00.000,"M","F",40000,1,0,"Partial College","Clerical","North America","Berkeley","California","5165 Halfmoon Court","Person","United States"
3741,"Scott, Jenna",1954-03-23 00:00:00.000,"M","F",40000,1,0,"Partial College","Clerical","North America","Lakewood","California","2402 Cinnabar St.","Person","United States"
3742,"Cooper, Emma",1954-08-03 00:00:00.000,"M","F",40000,1,0,"Partial College","Clerical","North America","West Covina","California","2258 Pablo Neruda","Person","United States"
3743,"Howard, Andrea",1955-07-19 00:00:00.000,"M","F",40000,1,0,"Partial College","Clerical","North America","Lincoln Acres","California","1739 Sun View Terr","Person","United States"
3747,"Nelson, Courtney",1955-04-05 00:00:00.000,"M","F",40000,1,0,"Partial College","Clerical","North America","Torrance","California","8182 Stephanie Way","Person","United States"
3751,"Green, Mary",1956-11-05 00:00:00.000,"M","F",40000,1,0,"Partial College","Clerical","North America","Novato","California","2747 Cranbrook Way","Person","United States"
3758,"Garcia, Elizabeth",1957-01-02 00:00:00.000,"M","F",40000,1,0,"Partial College","Clerical","North America","San Gabriel","California","7807 Pine Creek Way","Person","United States"
3893,"Sanders, Savannah",1955-02-05 00:00:00.000,"M","F",40000,1,0,"Partial College","Clerical","North America","Palo Alto","California","3829 Cardinal Drive","Person","United States"
3897,"Flores, Alexia",1955-05-11 00:00:00.000,"M","F",40000,1,0,"Partial College","Clerical","North America","Lemon Grove","California","4683 Joseph Ave","Person","United States"
3902,"Richardson, Katherine",1956-07-23 00:00:00.000,"M","F",40000,1,0,"Partial College","Clerical","North America","National City","California","4351 Shenandoah Dr.","Person","United States"
3903,"Diaz, Arianna",1956-09-24 00:00:00.000,"M","F",40000,1,0,"Partial College","Clerical","North America","Bellflower","California","9982 Climbing Dr","Person","United States"
3904,"Morgan, Amanda",1956-03-04 00:00:00.000,"M","F",40000,1,0,"Partial College","Clerical","North America","San Gabriel","California","683 Larch Ct.","Person","United States"
3908,"Anand, Sheena",1956-03-04 00:00:00.000,"M","F",40000,1,0,"Partial College","Clerical","North America","Concord","California","683 Larch Ct.","Person","United States"
3913,"Taylor, Emma",1957-08-21 00:00:00.000,"M","F",40000,1,0,"Partial College","Clerical","North America","San Gabriel","California","5805 Virginia Lane","Person","United States"
3914,"Roberts, Chloe",1957-10-18 00:00:00.000,"M","F",40000,1,0,"Partial College","Clerical","North America","Palo Alto","California","9843 Wilke Drive","Person","United States"
3915,"Gray, Arianna",1957-08-18 00:00:00.000,"M","F",40000,1,0,"Partial College","Clerical","North America","Burlingame","California","6065 Blue Cr","Person","United States"
5239,"Arun, Ann",1957-12-02 00:00:00.000,"M","F",40000,1,0,"Partial College","Clerical","North America","Beverly Hills","California","1909 N Jackson Way","Person","United States"
5365,"Yuan, Shawna",1955-05-11 00:00:00.000,"M","F",40000,1,0,"Partial College","Clerical","North America","Chula Vista","California","4683 Joseph Ave","Person","United States"
5373,"Foster, Vanessa",1957-08-05 00:00:00.000,"M","F",40000,1,0,"Partial College","Clerical","North America","Lincoln Acres","California","205 Park Blvd.","Person","United States"
5376,"Hernandez, Gabriella",1957-08-23 00:00:00.000,"M","F",40000,1,0,"Partial College","Clerical","North America","Spring Valley","California","5689 Almondtree Circle","Person","United States"
6662,"Smith, Natalie",1954-07-04 00:00:00.000,"M","F",40000,1,0,"Partial College","Clerical","North America","Los Angeles","California","5246 Premier Place","Person","United States"
6674,"Scott, Amber",1956-05-06 00:00:00.000,"M","F",40000,1,0,"Partial College","Clerical","North America","Mill Valley","California","6964 Keller Ridge Dr.","Person","United States"
7660,"Thompson, Jasmine",1956-06-03 00:00:00.000,"M","F",40000,1,0,"Partial College","Clerical","North America","Los Angeles","California","5834 Vloching Circle","Person","United States"
7661,"Anand, Cristina",1956-10-23 00:00:00.000,"M","F",40000,1,0,"Partial College","Clerical","North America","Coronado","California","8339 Auburn","Person","United States"
8212,"Lee, Anna",1954-08-24 00:00:00.000,"M","F",40000,1,0,"Partial College","Clerical","North America","Lakewood","California","6650 Contuti Avenue","Person","United States"
8214,"Simmons, Amanda",1955-01-08 00:00:00.000,"M","F",40000,1,0,"Partial College","Clerical","North America","Burlingame","California","9324 Bohon Circle","Person","United States"
9094,"Clark, Megan",1954-04-13 00:00:00.000,"M","F",40000,1,0,"Partial College","Clerical","North America","Torrance","California","663 Sunset Meadows Ln.","Person","United States"
9098,"Griffin, Brittany",1955-09-04 00:00:00.000,"M","F",40000,1,0,"Partial College","Clerical","North America","Mill Valley","California","4387 Linden Land","Person","United States"
9751,"King, Katherine",1954-09-26 00:00:00.000,"M","F",40000,1,0,"Partial College","Clerical","North America","Imperial Beach","California","9632 K St.","Person","United States"
9760,"Serrano, Teresa",1956-05-20 00:00:00.000,"M","F",40000,1,0,"Partial College","Clerical","North America","Beverly Hills","California","2888 Woodbury Place","Person","United States"
11347,"Howard, Catherine",1955-04-06 00:00:00.000,"M","F",40000,1,0,"Partial College","Clerical","North America","Beverly Hills","California","325 Woodbury Place","Person","United States"
11359,"Butler, Sydney",1957-08-08 00:00:00.000,"M","F",40000,1,0,"Partial College","Clerical","North America","El Cajon","California","2648 Hillcrest","Person","United States"
12269,"Morris, Katelyn",1955-12-25 00:00:00.000,"M","F",40000,1,0,"Partial College","Clerical","North America","Palo Alto","California","6155 Buckthorn Court","Person","United States"
12270,"Griffin, Taylor",1956-06-23 00:00:00.000,"M","F",40000,1,0,"Partial College","Clerical","North America","El Cajon","California","8036 Summit View Dr.","Person","United States"
12271,"Anderson, Anna",1956-09-16 00:00:00.000,"M","F",40000,1,0,"Partial College","Clerical","North America","Daly City","California","7800 Olivera Rd.","Person","United States"
12810,"Sanchez, Danielle",1958-04-23 00:00:00.000,"M","F",40000,1,0,"Partial College","Clerical","North America","National City","California","3223 White Dr.","Person","United States"
12811,"Lee, Sarah",1958-09-09 00:00:00.000,"M","F",40000,1,0,"Partial College","Clerical","North America","La Jolla","California","6490 Haviland Place","Person","United States"
13739,"Davis, Hannah",1954-09-17 00:00:00.000,"M","F",40000,1,0,"Partial College","Clerical","North America","Glendale","California","8399 Garaventa Dr.","Person","United States"
13755,"Rivera, Haley",1958-12-05 00:00:00.000,"M","F",40000,1,0,"Partial College","Clerical","North America","West Covina","California","5430 Ranch Dr.","Person","United States"
15253,"Garcia, Morgan",1954-10-25 00:00:00.000,"M","F",40000,1,0,"Partial College","Clerical","North America","Lincoln Acres","California","6604 Langley Ct.","Person","United States"
16021,"Perry, Rachel",1954-03-17 00:00:00.000,"M","F",40000,1,0,"Partial College","Clerical","North America","National City","California","6574 Hemlock Ave.","Person","United States"
16022,"Peterson, Victoria",1954-10-21 00:00:00.000,"M","F",40000,1,0,"Partial College","Clerical","North America","San Gabriel","California","4217 Almond Avenue","Person","United States"
